@relation two_parent_family-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute ﻿random_ID numeric
@attribute NZDep2006 numeric
@attribute ch_asian numeric
@attribute ch_euro numeric
@attribute ch_maori numeric
@attribute ch_melaa numeric
@attribute ch_other numeric
@attribute ch_pacific numeric
@attribute m_age numeric
@attribute m_asian numeric
@attribute m_euro numeric
@attribute m_maori numeric
@attribute m_melaa numeric
@attribute m_other numeric
@attribute m_pacific numeric
@attribute m_wklfs_code numeric
@attribute d_age numeric
@attribute d_asian numeric
@attribute d_euro numeric
@attribute d_maori numeric
@attribute d_melaa numeric
@attribute d_other numeric
@attribute d_pacific numeric
@attribute d_wklfs_code numeric
@attribute bedroom_count_code numeric
@attribute m_years_at_addr_code numeric
@attribute m_tenure_holder_code numeric
@attribute m_education numeric
@attribute m_work_hours numeric
@attribute m_smoke numeric
@attribute m_income_srce7 numeric
@attribute m_income_srce8 numeric
@attribute m_income_srce9 numeric
@attribute m_income_srce10 numeric
@attribute m_income_srce11 numeric
@attribute m_income_srce12 numeric
@attribute d_years_at_addr_code numeric
@attribute d_tenure_holder_code numeric
@attribute d_education numeric
@attribute d_work_hours numeric
@attribute d_smoke numeric
@attribute d_income_srce7 numeric
@attribute d_income_srce8 numeric
@attribute d_income_srce9 numeric
@attribute d_income_srce10 numeric
@attribute d_income_srce11 numeric
@attribute d_income_srce12 numeric
@attribute ch_sex numeric
@attribute child_depend_family_type_code numeric
@attribute d_family_role_code numeric
@attribute heat_fuel numeric
@attribute m_family_role_code numeric
@attribute telecomm1_code numeric
@attribute telecomm2_code numeric
@attribute telecomm4_code numeric
@attribute usual_resdnt_count_code numeric
@attribute twin numeric
@attribute singparstat numeric
@attribute total_income_hhld_code {1,2,3,4,5,6,7,8,9,10,11,12,13,14}

@data
663,9,0,1,1,0,0,0,21,0,1,1,0,0,0,4,27,0,1,1,0,0,0,1,3,2,2,1,0,3,0,0,0,0,0,0,0,2,1,40,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,11
664,10,0,1,1,0,0,0,26,0,1,1,0,0,0,1,41,0,1,0,0,0,0,1,4,7,1,0,21,3,0,0,0,0,0,0,4,1,2,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,14
666,6,0,1,1,0,0,0,37,0,1,1,0,0,0,1,33,0,1,0,0,0,0,1,4,2,2,1,25,1,0,0,0,0,0,0,4,2,4,45,1,0,0,0,0,0,0,2,23,1,1,1,1,2,4,6,1,1,10
668,2,0,1,0,0,0,0,36,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,6,1,12,0,3,0,0,0,0,0,0,5,1,11,44,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,14
669,7,0,1,0,0,0,0,26,0,1,0,0,0,0,2,25,0,1,0,0,0,0,1,4,0,2,9,2,2,0,0,0,0,0,0,0,2,8,42,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,12
670,3,0,1,0,0,0,1,38,0,1,0,0,0,0,4,52,0,0,0,0,0,1,1,5,20,1,2,0,2,0,0,0,0,0,0,20,1,9,44,3,0,0,0,0,0,0,1,23,1,1,1,1,2,4,4,1,1,13
671,9,0,1,0,0,0,0,31,0,1,0,0,0,0,4,39,0,1,1,0,0,0,3,3,3,2,10,0,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,7,1,1,11
673,4,0,1,0,0,0,0,23,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,2,1,2,2,0,3,0,0,0,0,0,0,0,2,8,46,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,11
674,2,0,1,0,0,0,0,29,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,2,1,0,0,3,0,0,0,0,0,0,2,1,2,65,3,0,0,0,0,0,0,1,21,1,1,1,99,2,99,4,1,1,12
675,5,0,0,0,0,1,0,32,0,0,0,0,1,0,3,37,0,0,0,0,1,0,1,3,3,2,11,8,2,0,0,0,0,0,0,0,2,11,45,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,12
676,1,1,0,0,0,0,0,32,1,0,0,0,0,0,2,33,1,0,0,0,0,0,1,4,1,1,11,25,3,0,0,0,0,0,0,1,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12
677,9,0,1,0,0,0,0,32,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,1,1,4,0,3,0,0,0,0,0,0,0,1,8,45,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,7
678,7,0,1,0,0,0,0,38,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,2,1,3,0,3,0,0,0,0,0,0,1,2,8,0,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,1
680,3,0,1,0,0,0,1,31,0,0,0,0,0,1,2,34,0,1,0,0,0,0,1,4,6,1,8,4,3,0,0,0,0,0,0,0,1,9,48,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,11
681,10,0,0,0,0,0,0,24,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,1,2,0,0,1,0,0,0,0,0,0,0,2,0,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,2,1,12
683,7,0,0,0,0,1,0,31,0,0,0,0,1,0,4,27,0,1,0,0,0,0,1,3,0,1,8,0,2,0,0,0,0,0,0,2,1,8,50,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13
684,7,0,1,0,0,0,0,41,0,1,0,0,0,0,4,43,0,1,0,0,0,0,1,3,0,1,2,0,2,0,0,0,0,0,0,0,1,8,45,1,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,14
685,3,0,1,0,0,0,0,30,0,1,0,0,0,0,2,29,0,1,0,0,0,0,1,4,0,1,11,25,2,0,0,0,0,0,0,0,1,9,75,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,14
687,8,1,0,0,0,0,0,29,1,0,0,0,0,0,4,28,1,0,0,0,0,0,1,5,4,2,9,0,3,0,0,0,0,0,0,3,2,11,38,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,12
688,4,0,1,0,0,0,0,29,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,3,1,2,0,3,0,0,0,0,0,0,2,1,12,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,12
689,4,0,1,0,0,0,0,30,0,1,0,0,0,0,1,33,0,1,0,0,0,0,1,3,2,1,11,25,3,0,0,0,0,0,0,3,1,11,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14
690,4,0,1,0,0,0,0,26,0,1,0,0,0,0,2,28,0,1,0,0,0,0,1,4,0,2,13,14,3,0,0,0,0,0,0,2,2,0,62,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12
691,3,0,1,0,0,0,0,36,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,5,9,1,2,0,3,0,0,0,0,0,0,18,1,8,72,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,9,1,1,12
694,9,0,1,1,0,0,1,24,0,1,0,0,0,0,4,26,0,0,1,0,0,0,1,3,0,2,3,25,2,0,0,0,0,0,0,0,2,2,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,12
695,4,0,1,0,0,0,0,29,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,3,3,1,11,21,3,0,0,0,0,0,0,0,1,11,55,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,12
696,9,0,1,0,0,0,0,29,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,2,1,3,0,3,0,0,0,0,0,0,3,1,11,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,13
697,9,0,1,0,0,0,0,28,0,1,0,0,0,0,4,30,0,1,0,0,0,0,1,3,0,2,0,0,2,0,0,0,0,0,0,0,2,2,45,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,12
698,5,0,1,0,0,0,0,32,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,4,3,1,2,0,3,0,0,0,0,0,0,1,1,1,40,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12
699,5,0,1,0,0,0,0,34,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,3,1,11,0,3,0,0,0,0,0,0,4,1,12,50,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,14
700,5,0,1,0,0,0,0,24,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,1,1,7,0,3,0,0,0,0,0,0,2,1,9,40,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,13
701,5,0,1,0,0,0,0,29,0,1,0,0,0,0,2,29,0,1,0,0,0,0,1,3,1,1,8,15,3,0,0,0,0,0,0,0,1,2,50,2,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,13
702,10,0,1,0,0,0,0,33,0,1,0,0,0,0,4,27,0,0,0,0,1,0,3,3,1,2,13,0,3,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,7
703,5,0,1,0,0,0,0,33,0,1,0,0,0,0,1,38,0,1,0,0,0,0,1,3,5,1,11,25,2,0,0,0,0,0,0,8,1,10,45,2,0,0,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,14
704,4,0,0,0,0,1,0,33,0,0,0,0,1,0,4,37,0,0,0,0,1,0,1,3,8,1,8,0,3,0,0,0,0,0,0,8,1,9,50,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,12
705,6,0,1,0,0,0,0,33,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,2,1,12,0,3,0,0,0,0,0,0,4,1,11,42,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,13
706,8,1,0,0,0,0,0,34,1,0,0,0,0,0,4,35,1,0,0,0,0,0,1,2,2,2,4,0,3,0,0,0,0,0,0,2,2,11,30,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,14
708,5,0,1,0,0,0,0,31,0,1,0,0,0,0,4,42,0,1,0,0,0,0,1,4,6,2,11,0,3,0,0,0,0,0,0,6,1,11,68,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,14
709,6,0,1,0,0,0,0,28,0,1,0,0,0,0,2,31,0,1,0,0,0,0,1,5,0,2,11,16,2,0,0,0,0,0,0,0,2,8,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,13
710,7,0,1,0,0,0,1,23,0,1,0,0,0,1,3,23,0,0,0,0,1,0,1,3,0,2,8,0,3,0,0,0,0,0,0,0,2,3,48,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,10
711,3,0,1,0,0,0,0,31,0,1,0,0,0,0,1,37,0,1,0,0,0,0,1,3,2,1,2,25,2,0,0,0,0,0,0,2,1,1,46,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13
713,3,0,1,1,0,0,0,28,0,1,0,0,0,0,4,33,0,0,1,0,0,0,1,4,7,1,10,0,3,0,0,0,0,0,0,7,1,5,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,14
714,7,0,1,0,0,0,0,34,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,3,0,2,2,0,3,0,0,0,0,0,0,0,2,8,60,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,12
715,6,0,1,0,0,0,0,35,0,1,0,0,0,0,1,36,0,1,0,0,0,0,2,3,2,1,7,0,3,0,0,0,0,0,0,6,1,11,24,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,14
716,4,0,1,1,0,1,0,34,0,1,0,0,1,0,2,35,0,1,1,0,1,0,1,5,1,1,9,5,3,0,0,0,0,0,0,3,1,11,38,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14
718,9,0,0,0,0,0,1,23,0,0,0,0,0,1,3,21,0,0,0,0,0,1,4,2,0,2,2,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,3,1,1,9
719,4,0,1,0,0,0,0,30,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,3,2,11,0,3,0,0,0,0,0,0,5,2,11,36,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,12
720,3,0,1,0,0,0,0,33,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,2,2,4,0,2,0,0,0,0,0,0,2,2,1,65,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,12
721,10,0,1,1,0,0,0,32,0,1,1,0,0,0,1,33,0,1,1,0,0,0,1,3,2,2,2,25,1,0,0,0,0,0,0,1,2,0,55,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,6,1,1,12
722,2,1,1,0,0,0,0,32,1,0,0,0,0,0,1,36,1,0,0,0,0,0,1,3,0,1,11,25,3,0,0,0,0,0,0,1,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14
724,1,0,1,0,0,0,0,36,0,1,0,0,0,0,2,43,0,1,0,0,0,0,1,4,0,1,11,20,3,0,0,0,0,0,0,0,1,11,35,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,13
725,2,0,1,0,0,0,0,38,0,1,0,0,0,0,2,42,0,1,0,0,0,0,1,5,7,1,1,10,1,0,0,0,0,0,0,18,1,1,60,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,13
726,9,0,1,1,0,0,0,27,0,1,1,0,0,0,1,34,0,0,0,0,1,0,1,3,3,1,11,16,3,0,0,0,0,0,0,2,1,8,30,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,11
728,7,0,1,0,0,0,0,31,0,1,1,0,0,0,4,30,0,1,0,0,0,0,1,3,0,2,2,0,1,0,0,0,0,0,1,0,2,0,80,3,0,0,0,0,0,1,2,21,1,1,1,99,2,99,5,1,1,13
729,3,0,0,0,0,1,0,35,0,0,0,0,1,0,4,47,0,0,0,0,1,0,1,3,1,2,2,0,2,0,0,0,0,0,0,11,1,8,70,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,12
730,5,0,1,1,0,0,0,19,0,1,0,0,0,0,4,20,0,0,1,0,0,0,1,2,2,2,1,0,1,0,0,0,0,0,0,2,2,0,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,11
731,4,0,1,0,0,0,0,33,0,1,0,0,0,0,2,35,0,0,0,0,1,0,1,3,2,2,9,25,3,0,0,0,0,0,0,3,2,0,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,14
732,7,1,1,1,0,0,0,27,0,1,1,0,0,0,2,21,0,0,1,0,0,0,1,1,0,2,0,20,1,0,0,0,0,0,0,0,2,0,40,3,0,0,0,0,0,0,1,21,1,1,1,1,99,99,3,1,1,11
733,4,0,1,0,0,0,0,27,0,1,0,0,0,0,2,31,0,1,0,0,0,0,1,2,2,1,7,10,2,0,0,0,0,0,0,2,1,11,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,13
734,6,0,1,1,0,0,0,34,0,1,0,0,0,0,4,29,0,1,1,0,0,0,1,3,1,1,2,0,1,0,0,0,0,0,0,1,1,8,45,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12
735,6,0,1,0,0,0,0,32,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,3,5,1,2,17,3,0,0,0,0,0,0,0,1,8,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,13
737,8,0,1,0,0,1,0,25,0,1,0,0,0,0,4,38,0,0,0,0,1,0,1,3,0,2,8,0,2,0,0,0,0,0,0,0,2,11,28,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,4
738,1,0,1,0,0,0,0,26,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,3,2,1,1,2,2,0,0,0,0,0,0,2,1,9,45,2,0,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,12
740,5,0,1,0,0,0,0,39,0,1,0,0,0,0,2,39,0,1,0,0,0,0,1,3,2,1,10,22,2,0,0,0,0,0,0,4,1,8,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,14
741,3,0,1,0,0,0,0,28,0,1,0,0,0,0,2,30,0,1,0,0,0,0,1,3,0,1,11,14,3,0,0,0,0,0,0,0,1,8,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,12
742,1,0,1,0,0,0,0,34,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,1,1,8,0,3,0,0,0,0,0,0,1,1,8,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,13
743,7,0,0,0,0,0,1,38,0,0,0,0,0,0,1,30,0,0,0,0,0,1,1,3,0,2,11,25,3,1,1,0,0,1,0,13,2,0,40,1,1,1,0,0,1,0,2,23,1,1,1,1,2,99,6,1,1,13
744,10,0,1,0,0,0,0,31,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,0,2,0,0,3,0,0,0,0,0,0,2,2,8,40,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,12
746,9,0,1,0,0,0,0,28,0,1,0,0,0,0,4,27,0,1,0,0,0,0,1,3,4,1,3,0,2,0,0,0,0,0,0,4,1,0,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11
747,10,0,0,0,0,0,1,39,0,0,0,0,0,1,2,50,0,0,0,0,0,1,2,2,7,1,0,0,3,0,0,0,0,0,0,8,2,0,0,3,0,0,0,0,0,0,2,21,1,1,1,99,2,99,5,1,1,2
748,5,0,1,0,0,0,0,34,0,1,0,0,0,0,2,32,0,1,0,0,0,0,1,3,2,1,7,10,3,0,0,0,0,0,0,4,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,14
749,2,0,1,1,0,0,0,28,0,1,0,0,0,0,4,38,0,1,0,0,0,0,4,4,3,2,0,0,1,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,7,1,1,6
750,7,0,0,1,0,0,1,20,0,0,1,0,0,1,1,23,0,0,0,0,0,1,2,3,0,2,0,0,3,0,1,1,0,0,0,0,2,1,40,1,0,1,1,0,0,0,1,21,1,1,1,1,2,4,10,1,1,14
751,6,0,1,0,0,0,0,31,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,5,1,2,0,3,0,0,0,0,0,0,2,1,0,60,2,0,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,10
752,9,0,1,0,0,0,0,33,0,1,0,0,0,0,2,28,0,1,0,0,0,0,4,3,3,2,7,14,2,0,0,0,0,0,0,0,2,8,0,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11
753,7,0,0,1,0,0,0,29,0,1,1,0,0,0,4,26,0,0,1,0,0,0,1,3,5,2,0,0,3,0,0,0,0,0,1,3,2,7,45,3,0,0,0,0,0,1,1,21,1,1,1,1,99,99,4,1,1,13
754,1,0,1,0,0,0,0,40,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,4,1,1,10,0,3,0,0,0,0,0,0,0,1,11,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12
756,6,0,1,0,0,0,0,32,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,2,2,1,6,2,0,0,0,0,0,0,0,2,2,43,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,7,2,1,12
757,1,0,1,0,0,0,0,34,0,1,0,0,0,0,4,43,0,1,0,0,0,0,1,4,5,1,1,4,3,0,0,0,0,0,0,6,1,4,30,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,14
758,2,0,0,0,0,1,0,32,0,0,0,0,1,0,4,33,0,0,0,0,1,0,1,3,4,1,9,0,2,0,0,0,0,0,0,4,1,2,37,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,13
759,1,0,1,0,0,0,0,33,0,1,0,0,0,0,1,36,0,1,0,0,0,0,1,3,0,2,14,25,3,0,0,0,0,0,0,1,2,14,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,14
760,3,0,1,0,0,0,0,35,0,1,0,0,0,0,3,36,0,1,0,0,0,0,4,2,6,1,7,0,3,0,0,0,0,0,0,6,1,0,0,2,0,0,0,0,0,0,1,21,1,1,1,99,99,99,4,1,1,13
761,3,0,1,0,0,0,0,27,0,1,0,0,0,0,4,25,0,1,0,0,0,0,1,3,1,2,2,0,3,0,0,0,0,0,0,0,2,2,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,12
762,4,0,1,1,0,0,0,31,0,1,0,0,0,0,2,30,0,1,1,0,0,0,1,3,3,1,12,25,3,0,0,0,0,0,0,3,1,11,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,14
764,1,0,1,0,0,0,0,31,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,3,5,1,9,23,3,0,0,0,0,0,0,9,1,8,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,14
765,7,1,0,0,0,0,0,31,1,0,0,0,0,0,4,33,1,0,0,0,0,0,1,3,3,1,10,0,3,0,0,0,0,0,0,3,1,10,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12
766,10,0,0,1,0,0,0,24,0,0,1,0,0,0,4,26,0,1,1,0,0,0,4,3,2,2,1,0,1,1,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,2,21,1,1,1,1,2,99,8,1,1,12
767,9,0,1,0,0,0,0,25,0,1,0,0,0,0,4,29,0,1,0,0,0,1,1,4,3,1,10,20,3,0,0,0,0,0,0,0,1,8,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,11
770,4,0,1,0,0,0,0,39,0,1,0,0,0,0,1,35,0,1,0,0,0,0,1,4,8,1,4,25,2,0,0,0,0,0,0,9,1,1,55,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,12
771,3,0,1,0,0,0,0,36,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,0,2,9,0,2,0,0,0,0,0,0,0,2,11,60,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12
772,4,1,1,0,0,0,0,33,0,1,0,0,0,0,1,32,1,0,0,0,0,0,1,3,7,1,8,25,2,0,0,0,0,0,0,7,1,10,60,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,8
774,1,0,1,0,0,0,0,36,0,1,0,0,0,0,2,45,0,1,0,0,0,0,1,4,2,1,11,24,2,0,0,0,0,0,0,2,1,11,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,13
776,7,0,1,0,0,0,0,34,1,0,0,0,0,0,4,32,0,1,0,0,0,0,1,2,6,2,9,0,3,0,0,0,0,0,0,2,2,2,52,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12
779,8,0,0,1,0,0,0,22,0,0,1,0,0,0,4,29,0,1,0,0,0,0,1,4,0,2,3,0,3,0,0,0,0,0,1,0,2,3,52,1,0,0,0,0,0,1,1,21,1,1,1,1,2,99,5,1,1,14
780,6,0,1,0,0,0,0,38,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,1,1,8,0,2,0,0,0,0,0,0,3,1,0,42,2,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,9
781,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,1,2,12,0,2,0,0,0,0,0,0,0,2,11,40,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,13
782,3,0,1,0,0,0,0,36,0,1,0,0,0,0,2,41,0,1,0,0,0,0,1,3,8,1,1,21,2,0,0,0,0,0,0,5,1,0,65,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13
783,2,0,1,0,0,0,0,40,0,1,0,0,0,0,1,38,0,1,0,0,0,0,1,3,3,1,8,25,2,0,0,0,0,0,0,2,1,10,45,2,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,13
785,9,0,0,0,0,0,1,23,0,0,0,0,0,1,4,22,0,0,0,0,0,1,1,2,2,2,3,0,3,0,0,0,0,0,0,0,2,0,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,12
786,9,0,0,1,0,0,0,27,0,0,1,0,0,0,4,30,0,0,1,0,0,0,1,5,4,1,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,21,1,1,1,1,99,99,8,1,1,13
787,10,0,0,1,0,0,0,21,0,1,1,0,0,0,4,26,0,0,1,0,0,0,4,4,0,2,0,0,1,1,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,2,21,1,1,1,1,2,99,8,1,1,11
788,2,0,1,0,0,0,0,31,0,1,0,0,0,0,1,42,0,1,0,0,0,0,1,6,9,1,10,24,1,0,0,0,0,0,0,15,1,0,50,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,12
790,7,0,1,0,0,0,0,26,0,1,0,0,0,0,4,32,0,1,0,0,0,0,4,3,3,2,0,0,2,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,9
792,5,0,1,0,0,0,0,41,0,1,0,0,0,0,4,46,0,1,0,0,0,0,1,4,3,1,11,0,3,0,0,0,0,0,1,0,1,8,40,2,0,0,0,0,0,1,1,21,1,1,1,1,2,99,4,1,1,14
793,4,0,1,0,0,0,0,30,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,4,1,11,0,3,0,0,0,0,0,0,3,1,3,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,14
794,6,0,1,0,0,0,0,33,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,3,2,2,11,10,3,0,0,0,0,0,0,3,2,12,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,13
796,2,0,1,0,0,0,0,30,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,2,1,12,0,2,0,0,0,0,0,0,2,1,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,14
797,1,0,1,0,0,0,0,33,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,4,2,1,11,8,3,0,0,0,0,0,0,1,1,12,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,13
798,6,0,1,0,0,0,0,31,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,1,1,3,0,3,0,0,0,0,0,0,3,1,1,60,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,12
799,6,1,0,0,0,0,0,33,1,0,0,0,0,0,4,36,1,0,0,0,0,0,1,5,2,2,4,0,3,0,0,0,0,0,0,0,2,4,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,14
800,10,0,1,0,0,0,0,30,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,3,3,1,2,0,1,0,0,0,0,0,0,3,1,8,50,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,12
