random_ID,NZDep2006,ch_asian,ch_euro,ch_maori,ch_melaa,ch_other,ch_pacific,m_age,m_asian,m_euro,m_maori,m_melaa,m_other,m_pacific,m_wklfs_code,d_age,d_asian,d_euro,d_maori,d_melaa,d_other,d_pacific,d_wklfs_code,bedroom_count_code,m_years_at_addr_code,m_tenure_holder_code,m_education,m_work_hours,m_smoke,m_income_srce7,m_income_srce8,m_income_srce9,m_income_srce10,m_income_srce11,m_income_srce12,d_years_at_addr_code,d_tenure_holder_code,d_education,d_work_hours,d_smoke,d_income_srce7,d_income_srce8,d_income_srce9,d_income_srce10,d_income_srce11,d_income_srce12,ch_sex,child_depend_family_type_code,d_family_role_code,heat_fuel,m_family_role_code,telecomm1_code,telecomm2_code,telecomm4_code,usual_resdnt_count_code,twin,singparstat,total_income_hhld_code
705,5,0,1,1,0,0,0,34,0,0,1,0,0,?,4,34,0,1,0,0,0,0,1,3,1,1,11,0,3,0,0,0,0,0,0,0,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,5,1,1,10
2025,7,0,1,0,0,0,0,25,0,1,0,0,0,0,4,29,?,1,?,0,?,?,1,3,6,2,11,0,2,0,0,0,0,0,0,?,?,?,24,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,10
157,9,0,0,1,0,0,0,25,0,0,1,0,0,0,2,29,0,0,1,0,0,0,1,3,2,2,1,24,1,0,0,0,0,0,0,2,2,1,40,1,0,0,0,0,0,0,2,21,1,1,1,1,99,99,4,1,1,10
2187,9,0,1,0,0,0,0,20,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,1,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,3,1,2,10
2100,10,0,0,1,0,0,0,31,0,0,1,0,0,0,1,31,0,0,1,0,0,0,1,4,15,1,0,?,1,0,0,0,0,0,0,3,2,2,40,?,0,0,0,0,0,0,2,21,1,1,1,1,2,99,9,2,1,10
663,8,0,1,0,0,0,0,36,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,3,4,1,2,0,3,0,0,0,0,0,0,8,1,?,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,10
796,8,0,1,0,0,0,0,32,?,?,?,0,0,0,2,22,0,1,0,0,0,0,1,2,0,?,1,4,?,0,0,0,0,0,0,0,2,14,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,10
314,3,0,1,0,0,0,0,18,0,1,0,0,0,0,3,?,?,?,?,?,?,?,?,4,1,2,0,0,1,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,4,1,2,10
2247,2,0,1,1,0,0,0,23,0,1,1,0,0,0,4,32,0,1,0,0,0,0,1,2,0,2,3,0,2,0,0,0,0,0,0,0,2,0,40,2,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,10
1781,6,0,1,0,0,0,0,33,0,1,0,0,0,0,4,27,0,1,0,0,0,0,1,3,2,2,0,0,1,0,0,0,0,0,0,0,2,6,65,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,10
1684,7,0,1,1,0,0,0,23,0,1,1,0,0,0,3,22,0,0,1,0,0,0,1,3,0,2,7,0,1,0,0,0,0,0,0,0,2,?,64,?,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,10
836,7,0,1,0,0,0,0,32,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,2,1,2,11,6,3,0,0,0,0,0,0,1,2,10,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,10
796,8,0,1,0,0,0,0,32,?,?,?,0,0,0,2,22,0,1,0,0,0,0,1,2,0,?,1,4,?,0,0,0,0,0,0,0,2,14,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,10
2290,6,0,1,1,0,0,0,38,0,1,0,0,0,0,4,34,0,0,1,0,0,0,3,3,5,1,8,0,1,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,5,1,1,10
772,4,1,1,0,0,0,0,30,1,0,0,0,0,0,4,36,0,1,0,0,0,0,1,4,2,?,10,0,?,0,0,0,0,0,0,1,?,?,?,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,10
253,6,1,1,0,0,0,0,34,0,1,0,0,0,0,4,34,1,0,0,0,0,0,1,2,0,2,8,0,2,0,0,0,0,0,0,0,2,11,38,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,10
1600,7,0,1,0,0,0,0,36,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,4,6,1,2,4,3,0,0,0,0,0,0,10,1,8,44,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,10
594,7,0,1,0,0,0,0,24,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,4,1,1,2,0,3,0,0,0,0,0,0,2,1,2,55,2,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,10
2025,7,0,1,0,0,0,0,25,0,1,0,0,0,0,4,29,?,1,?,0,?,?,1,3,6,2,11,0,2,0,0,0,0,0,0,?,?,?,24,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,10
2018,6,0,0,1,0,0,0,32,0,0,1,0,0,0,2,34,0,0,1,0,0,0,1,3,3,2,9,0,2,0,0,0,0,0,0,0,2,?,30,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,8,2,1,10
1969,4,0,1,0,0,0,0,25,0,1,0,0,0,0,4,30,0,1,0,0,0,0,1,4,0,2,9,0,1,0,0,0,0,0,0,0,2,2,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,10
2290,6,0,1,1,0,0,0,38,0,1,0,0,0,0,4,34,0,0,1,0,0,0,3,3,5,1,8,0,1,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,5,1,1,10
1480,3,0,0,0,0,1,0,32,0,0,0,0,1,0,4,39,0,0,0,0,1,0,1,3,3,1,2,0,2,0,0,0,0,0,0,4,1,8,40,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,10
705,5,0,1,1,0,0,0,34,0,0,1,0,0,?,4,34,0,1,0,0,0,0,1,3,1,1,11,0,3,0,0,0,0,0,0,0,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,5,1,1,10
2556,9,0,0,0,0,0,1,38,0,0,0,0,0,1,4,36,0,0,0,0,0,1,1,3,0,2,4,0,3,0,0,0,0,0,0,0,2,?,40,?,0,0,0,0,0,0,1,21,1,?,1,99,2,99,4,1,1,10
2208,4,0,0,0,0,1,0,37,0,1,?,0,0,?,?,34,0,0,0,0,1,0,1,3,4,1,4,0,2,0,0,0,0,0,0,2,1,1,43,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,10
2290,6,0,1,1,0,0,0,38,0,1,0,0,0,0,4,34,0,0,1,0,0,0,3,3,5,1,8,0,1,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,5,1,1,10
2290,6,0,1,1,0,0,0,38,0,1,0,0,0,0,4,34,0,0,1,0,0,0,3,3,5,1,8,0,1,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,5,1,1,10
565,5,0,1,0,0,0,0,29,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,6,2,10,0,3,0,0,0,0,0,0,6,2,4,49,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,10
1408,2,0,1,0,0,0,0,27,0,1,0,0,0,0,4,36,0,0,0,0,1,0,1,3,11,2,1,0,3,0,0,0,0,0,0,7,2,0,70,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,10
2317,10,0,0,1,0,0,0,35,0,0,1,0,0,0,4,38,0,0,1,0,0,0,1,3,5,2,2,0,1,0,0,0,0,0,0,6,2,1,45,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,8,2,1,10
696,7,0,0,1,0,0,0,19,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,2,0,2,2,0,1,0,1,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,3,1,2,10
1097,6,0,1,0,0,0,0,28,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,0,1,2,0,3,0,0,0,0,0,0,0,1,2,47,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,10
506,9,0,0,1,0,0,1,26,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,4,1,2,10
506,9,0,0,1,0,0,1,26,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,4,1,2,10
552,4,0,1,0,0,0,0,30,0,1,?,0,0,0,2,28,0,1,0,0,0,0,1,3,5,?,10,10,2,0,0,0,0,0,0,6,1,8,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,10
2153,8,0,1,0,0,0,0,35,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,3,3,2,11,?,2,0,0,0,0,0,0,3,2,11,48,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,10
265,8,1,0,0,0,0,0,32,1,0,0,0,0,0,4,38,1,0,0,0,0,0,1,2,1,2,11,0,3,0,0,0,0,0,0,2,2,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,10
1293,1,0,1,0,0,0,0,30,0,1,0,0,0,0,1,31,0,1,0,0,0,0,1,3,2,1,11,60,2,0,0,0,0,0,0,4,1,10,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,10
157,9,0,0,1,0,0,0,25,0,0,1,0,0,0,2,29,0,0,1,0,0,0,1,3,2,2,1,24,1,0,0,0,0,0,0,2,2,1,40,1,0,0,0,0,0,0,2,21,1,1,1,1,99,99,4,1,1,10
1469,7,0,1,0,0,0,0,33,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,1,2,0,0,3,0,0,0,0,0,0,0,2,2,40,3,0,0,0,0,0,0,1,21,1,1,1,99,2,99,5,1,1,10
1117,10,0,1,0,0,0,0,30,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,0,2,0,0,?,0,0,0,0,0,0,2,2,0,40,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,10
370,4,0,1,0,0,0,0,30,?,?,0,0,0,?,2,34,0,1,0,0,0,0,1,3,?,?,8,0,3,0,0,0,0,0,0,6,1,8,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,10
35,9,0,0,1,0,0,0,30,0,0,1,0,0,0,4,35,0,0,1,0,0,0,1,4,3,2,2,0,1,0,0,0,0,0,0,10,2,1,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,10
1109,9,0,1,0,0,0,0,36,0,1,0,0,0,0,2,42,0,1,0,0,0,0,1,3,10,1,3,0,3,0,0,0,0,0,0,11,1,?,70,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,10
1407,10,0,1,1,0,0,0,28,0,1,0,0,0,0,4,27,0,1,1,0,?,0,1,3,1,1,2,0,1,0,0,0,0,0,0,?,?,?,?,?,0,0,0,0,0,0,1,21,1,1,1,99,2,99,4,1,1,10
2392,10,0,1,0,0,0,0,23,0,1,0,0,0,0,2,21,0,1,0,0,0,0,1,2,0,2,11,18,1,0,0,0,0,0,0,0,2,7,45,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,10
622,2,0,1,0,0,0,0,34,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,3,6,1,2,0,3,0,0,0,0,0,0,6,2,8,?,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,10
214,8,0,1,0,0,0,0,?,?,?,?,?,?,?,?,45,0,1,0,0,0,0,1,4,?,?,?,0,?,0,0,0,0,0,0,1,2,8,40,3,0,0,0,0,0,0,1,31,1,1,?,1,2,4,3,1,3,10
130,8,0,0,0,0,1,0,22,0,0,0,0,1,0,1,25,0,1,0,0,0,0,1,3,0,2,2,33,1,0,0,0,0,0,0,0,2,1,40,1,0,0,0,0,0,0,2,21,1,1,1,1,99,99,3,1,1,10
301,10,0,0,1,0,0,0,26,0,0,1,0,0,0,4,24,0,0,1,0,0,0,1,3,2,2,2,0,3,0,0,0,0,0,0,2,2,0,45,1,0,0,0,0,0,0,2,21,1,1,1,1,99,99,6,1,1,10
836,7,0,1,0,0,0,0,32,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,2,1,2,11,6,3,0,0,0,0,0,0,1,2,10,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,10
291,5,0,1,1,0,0,0,40,0,1,1,0,0,0,1,31,0,1,1,0,0,0,1,4,0,2,3,40,3,0,0,0,0,0,0,0,2,2,70,3,0,0,0,0,0,0,2,21,1,1,1,99,2,99,6,1,1,10
1684,7,0,1,1,0,0,0,23,0,1,1,0,0,0,3,22,0,0,1,0,0,0,1,3,0,2,7,0,1,0,0,0,0,0,0,0,2,?,64,?,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,10
1268,9,0,1,0,0,0,0,22,0,1,0,0,0,0,2,?,?,?,?,?,?,?,?,5,18,2,1,8,1,0,1,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,5,1,2,10
1408,2,0,1,0,0,0,0,27,0,1,0,0,0,0,4,36,0,0,0,0,1,0,1,3,11,2,1,0,3,0,0,0,0,0,0,7,2,0,70,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,10
57,8,0,0,1,0,0,0,31,0,0,1,0,0,0,4,31,0,0,1,0,0,0,1,3,0,1,2,0,2,0,0,0,0,0,0,0,1,3,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,10
314,3,0,1,0,0,0,0,18,0,1,0,0,0,0,3,?,?,?,?,?,?,?,?,4,1,2,0,0,1,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,4,1,2,10
465,7,0,0,1,0,0,0,21,0,0,1,0,0,0,4,26,0,0,1,0,0,0,1,3,1,2,7,0,1,0,0,0,0,0,0,1,2,1,58,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,10
2290,6,0,1,1,0,0,0,38,0,1,0,0,0,0,4,34,0,0,1,0,0,0,3,3,5,1,8,0,1,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,5,1,1,10
2090,7,0,0,1,0,0,0,22,0,0,1,0,0,0,4,21,0,0,1,0,0,0,1,3,5,2,9,0,1,0,0,0,0,0,0,6,2,0,64,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,10
2458,7,0,0,1,0,0,0,28,0,0,1,0,0,0,1,39,0,0,1,0,0,0,1,4,3,1,4,?,2,0,0,0,0,0,0,0,1,6,50,?,0,0,0,0,0,0,1,21,1,1,1,1,2,4,7,1,1,10
1624,6,0,1,1,0,0,0,26,0,1,0,0,0,0,2,32,0,1,1,0,0,0,1,2,3,1,9,25,2,0,0,0,0,0,0,0,1,0,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,10
162,2,0,1,0,0,0,0,24,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,2,1,2,8,0,2,0,0,0,0,0,0,1,2,1,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,10
1048,10,0,0,1,0,0,0,21,0,1,1,0,0,0,4,26,0,0,1,0,0,?,4,4,0,2,0,0,1,1,1,0,0,0,0,?,2,?,0,1,1,1,0,0,0,0,2,21,1,1,1,1,2,99,8,1,1,11
433,7,0,1,0,0,0,0,38,0,1,0,0,0,0,4,42,0,1,0,0,0,0,1,3,4,2,2,0,2,0,0,0,0,0,0,3,2,0,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,11
2204,2,1,0,0,0,0,0,43,1,0,0,0,0,0,4,40,1,0,0,0,0,0,1,3,2,2,4,0,3,0,0,0,0,0,0,2,?,4,?,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,11
1749,7,0,1,0,0,0,0,42,0,1,0,0,0,0,4,42,0,1,0,0,0,0,1,3,2,1,1,0,2,0,0,0,0,0,0,2,1,7,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11
98,10,0,0,1,0,0,0,31,?,?,1,0,0,0,?,?,?,?,?,?,?,?,?,3,2,2,0,0,2,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,33,?,1,1,1,99,99,6,1,2,11
182,5,0,1,1,0,1,0,32,0,1,1,0,1,0,4,39,0,1,0,0,0,0,1,3,3,1,11,0,2,0,0,0,0,0,0,3,2,1,?,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,11
234,4,0,1,0,0,0,0,36,0,1,0,0,0,0,2,32,0,1,0,0,0,0,1,3,0,2,1,?,3,0,0,0,0,0,0,0,2,0,64,2,0,0,0,0,0,0,1,21,1,1,1,99,2,4,5,1,1,11
2500,3,0,1,0,0,0,0,27,0,1,0,0,0,0,4,30,0,1,0,0,0,0,1,3,0,2,7,0,3,0,0,0,0,0,0,0,2,5,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11
1905,5,0,1,1,0,0,0,31,0,1,1,0,0,0,2,33,0,0,0,0,0,0,1,3,2,1,11,12,3,0,0,0,0,0,0,2,1,10,38,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,11
1303,4,0,1,0,0,0,0,30,0,1,0,0,0,0,4,29,?,?,0,0,?,?,2,3,3,1,6,0,2,0,0,0,0,0,0,0,?,0,0,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,11
2357,3,0,0,0,0,1,0,34,0,1,0,0,0,0,2,42,0,0,0,0,1,0,1,3,3,1,1,40,3,0,0,0,0,0,0,2,1,2,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11
2210,8,0,0,1,0,0,1,34,0,0,0,0,0,1,4,30,0,1,1,0,0,0,1,3,0,2,8,0,2,0,0,0,0,0,0,0,2,8,42,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,11
1438,5,0,1,1,0,0,0,20,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,4,0,2,1,10,1,1,1,1,0,0,1,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,2,99,8,1,2,11
2027,6,0,0,0,0,1,0,29,0,0,0,0,1,0,2,39,0,1,0,0,0,0,1,2,0,2,9,8,2,0,0,0,0,0,0,0,2,0,32,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11
1626,9,0,0,1,0,0,0,20,?,?,1,0,0,0,4,21,0,0,?,0,0,?,4,2,0,?,1,0,?,0,0,0,0,0,0,?,2,?,0,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,11
863,9,0,1,1,0,0,0,32,0,1,1,0,0,0,4,32,0,1,0,0,0,0,1,3,8,2,0,0,2,0,0,0,0,0,0,14,1,0,?,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,11
538,9,0,0,1,0,0,0,23,0,0,1,0,0,0,4,23,0,0,1,0,0,0,1,3,0,2,6,0,2,0,0,0,0,0,0,0,2,6,40,3,0,0,0,0,0,0,1,21,1,1,1,1,99,99,3,1,1,11
777,2,0,1,0,0,0,0,38,0,1,0,0,0,0,4,40,0,1,0,?,0,?,?,3,0,1,11,0,2,0,0,0,0,0,0,0,1,7,0,2,0,0,0,0,0,0,2,21,1,1,1,99,2,99,5,1,1,11
2053,4,1,0,0,0,0,0,31,1,0,0,0,0,0,4,34,1,0,0,0,0,0,1,2,2,2,13,0,3,0,0,0,0,0,0,2,2,11,42,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,11
863,9,0,1,1,0,0,0,32,0,1,1,0,0,0,4,32,0,1,0,0,0,0,1,3,8,2,0,0,2,0,0,0,0,0,0,14,1,0,?,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,11
299,1,0,1,0,0,0,0,32,0,1,0,0,1,0,4,44,0,1,0,0,0,0,1,4,5,1,2,0,2,0,0,0,0,0,0,0,1,11,38,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,6,2,1,11
1982,7,0,0,1,0,0,0,26,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,4,10,2,0,0,3,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,0,1,99,99,99,9,1,2,11
604,2,0,0,0,1,0,0,29,0,0,0,1,1,0,1,30,0,0,0,1,1,0,1,2,2,2,0,40,3,0,0,0,0,0,0,3,2,0,45,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11
678,5,0,0,0,0,1,0,31,0,0,0,0,1,0,4,37,0,0,0,0,1,0,1,3,4,1,2,0,3,0,0,0,0,0,0,4,1,0,58,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,11
1905,5,0,1,1,0,0,0,31,0,1,1,0,0,0,2,33,0,0,0,0,0,0,1,3,2,1,11,12,3,0,0,0,0,0,0,2,1,10,38,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,11
1303,4,0,1,0,0,0,0,30,0,1,0,0,0,0,4,29,?,?,0,0,?,?,2,3,3,1,6,0,2,0,0,0,0,0,0,0,?,0,0,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,11
2602,5,0,1,0,0,0,0,34,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,6,1,8,0,3,0,0,0,0,0,0,6,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11
1167,5,0,1,0,0,0,0,59,0,1,0,0,0,0,4,49,0,1,0,0,0,0,1,4,?,2,0,0,3,0,0,0,0,0,0,23,1,13,50,1,0,0,0,0,0,0,2,23,1,1,11,1,2,99,3,1,1,11
2499,10,0,0,1,0,0,0,35,0,0,1,0,0,0,4,37,0,0,1,0,0,0,1,?,?,2,0,0,2,0,0,0,0,0,0,6,2,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,8,1,1,11
1626,9,0,0,1,0,0,0,20,?,?,1,0,0,0,4,21,0,0,?,0,0,?,4,2,0,?,1,0,?,0,0,0,0,0,0,?,2,?,0,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,11
975,9,0,1,1,0,0,0,27,0,1,1,0,0,0,1,34,0,0,0,0,1,0,1,3,3,1,11,16,3,0,0,0,0,0,0,2,1,8,30,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,11
595,5,0,1,0,0,0,0,20,0,0,0,0,0,0,4,25,0,1,0,0,0,0,1,3,0,2,2,20,3,0,0,0,0,0,0,0,2,0,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,11
847,2,0,1,0,0,0,0,34,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,4,4,1,13,0,3,0,0,0,0,0,0,4,1,3,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,11
2295,7,0,1,0,0,0,0,32,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,3,1,1,0,2,0,0,0,0,0,0,3,1,11,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,11
355,10,0,0,1,0,0,0,24,0,0,1,0,0,0,3,?,?,?,?,?,?,?,?,2,0,2,1,0,1,1,1,1,1,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,6,1,2,11
1397,8,0,1,0,0,0,0,37,0,0,0,0,1,0,4,42,0,1,0,0,0,0,1,4,2,1,1,0,2,0,0,0,0,0,0,?,2,9,60,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,11
1284,6,0,1,0,0,0,0,31,0,1,0,0,0,0,1,?,?,?,?,?,?,?,?,4,2,?,?,40,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,6,1,2,11
1459,1,0,1,0,1,0,0,?,?,?,?,?,?,?,?,21,0,0,0,0,1,0,1,3,?,?,?,0,?,0,0,0,0,0,0,0,2,2,60,3,0,0,0,0,0,0,2,31,1,1,?,1,2,4,3,1,3,11
2472,3,0,0,0,0,1,0,33,0,0,0,0,1,0,4,35,0,0,0,0,1,0,1,3,5,1,9,0,3,0,0,0,0,0,0,6,1,1,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11
129,4,0,0,0,0,1,0,22,0,0,0,0,1,0,1,32,0,0,0,0,1,0,1,4,0,2,10,43,3,0,0,0,0,0,0,2,2,10,37,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,11
2094,8,0,1,0,0,0,0,23,0,1,0,0,0,0,4,24,0,1,0,0,0,0,1,2,3,2,0,0,3,0,0,0,0,0,0,1,2,1,50,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,4,1,1,11
1749,7,0,1,0,0,0,0,42,0,1,0,0,0,0,4,42,0,1,0,0,0,0,1,3,2,1,1,0,2,0,0,0,0,0,0,2,1,7,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11
427,2,0,1,1,0,0,0,34,0,1,0,0,0,0,2,36,0,1,1,0,0,0,1,4,10,1,10,30,3,0,0,0,0,0,0,2,1,8,40,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,3,1,1,11
2472,3,0,0,0,0,1,0,33,0,0,0,0,1,0,4,35,0,0,0,0,1,0,1,3,5,1,9,0,3,0,0,0,0,0,0,6,1,1,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11
2607,10,0,0,1,0,0,0,22,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,19,2,7,0,3,1,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,2,99,5,1,2,11
423,5,0,1,0,0,0,0,36,0,1,0,0,0,0,4,35,0,1,0,?,0,?,?,4,0,1,9,0,3,0,0,0,0,0,0,0,1,11,?,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,11
1465,9,0,1,0,0,0,0,25,0,1,0,0,0,0,1,26,0,1,1,0,0,0,2,2,0,?,0,40,2,0,0,0,0,0,0,4,2,1,0,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,11
79,6,0,1,0,0,0,0,25,0,1,0,0,0,0,4,23,0,1,0,0,0,?,?,3,0,2,0,0,2,0,0,0,0,0,0,?,2,?,?,?,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,11
1076,5,0,1,0,0,0,0,26,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,0,2,7,0,1,0,0,0,0,0,0,0,2,2,?,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11
2357,3,0,0,0,0,1,0,34,0,1,0,0,0,0,2,42,0,0,0,0,1,0,1,3,3,1,1,40,3,0,0,0,0,0,0,2,1,2,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,11
