@relation Census-weka.filters.unsupervised.attribute.Remove-R60-61-weka.filters.supervised.instance.Resample-B0.0-S1-Z100.0

@attribute random_ID numeric
@attribute NZDep2006 {1,2,3,4,5,6,7,8,9,10}
@attribute ch_asian {0,1}
@attribute ch_euro {0,1}
@attribute ch_maori {0,1}
@attribute ch_melaa {0,1}
@attribute ch_other {0,1}
@attribute ch_pacific {0,1}
@attribute m_age numeric
@attribute m_asian {0,1}
@attribute m_euro {0,1}
@attribute m_maori {0,1}
@attribute m_melaa {0,1}
@attribute m_other {0,1}
@attribute m_pacific {0,1}
@attribute m_wklfs_code {1,2,3,4}
@attribute d_age numeric
@attribute d_asian {0,1}
@attribute d_euro {0,1}
@attribute d_maori {0,1}
@attribute d_melaa {0,1}
@attribute d_other {0,1}
@attribute d_pacific {0,1}
@attribute d_wklfs_code {1,2,3,4}
@attribute bedroom_count_code numeric
@attribute m_years_at_addr_code numeric
@attribute m_tenure_holder_code {1,2}
@attribute m_education {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14}
@attribute m_work_hours numeric
@attribute m_smoke {1,2,3}
@attribute m_income_srce7 {0,1}
@attribute m_income_srce8 {0,1}
@attribute m_income_srce9 {0,1}
@attribute m_income_srce10 {0,1}
@attribute m_income_srce11 {0,1}
@attribute m_income_srce12 {0,1}
@attribute d_years_at_addr_code numeric
@attribute d_tenure_holder_code {1,2}
@attribute d_education {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14}
@attribute d_work_hours numeric
@attribute d_smoke {1,2,3}
@attribute d_income_srce7 {0,1}
@attribute d_income_srce8 {0,1}
@attribute d_income_srce9 {0,1}
@attribute d_income_srce10 {0,1}
@attribute d_income_srce11 {0,1}
@attribute d_income_srce12 {0,1}
@attribute ch_sex {1,2}
@attribute child_depend_family_type_code {21,23,24,26,31,33,34,36}
@attribute d_family_role_code {1,3,11}
@attribute heat_fuel {0,1}
@attribute m_family_role_code {1,3,11}
@attribute telecomm1_code {1,99}
@attribute telecomm2_code {2,99}
@attribute telecomm4_code {4,99}
@attribute usual_resdnt_count_code numeric
@attribute twin {1,2}
@attribute singparstat {1,2,3}
@attribute total_income_hhld_code {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14}

@data
1598,8,0,0,0,0,1,0,34,0,0,0,0,1,0,4,33.721865,?,?,?,?,?,?,?,3,19,2,2,0,1,0,0,1,1,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,2,99,4,1,2,9
765,4,1,0,0,0,0,0,25,1,0,0,0,0,0,2,25,1,0,0,0,0,0,1,6,1,1,11,8.619314,3,0,0,0,0,0,0,0,1,8,34.026761,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,9
206,9,0,1,1,0,0,0,29,0,0,1,0,0,0,4,31,0,1,0,0,0,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,2,0,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,9
1543,10,0,0,1,0,0,0,28,0,0,1,0,0,0,4,22,0,0,1,0,0,0,1,4,2.788198,2,1,40,3,1,0,0,0,0,0,0,2,11,0,3,1,0,0,0,0,0,2,21,1,1,1,1,2,4,8,1,1,9
2142,10,1,1,0,0,0,0,30,1,0,0,0,0,0,4,41,0,1,1,0,0,0,1,2,0,2,9,0,3,0,0,0,0,0,0,5,1,8,78,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,9
2846,10,0,0,1,0,0,0,42,0,0,1,0,0,0,4,33,0,0,1,0,0,?,4,3,1,2,0,0,1,0,0,0,0,0,0,1,2,1,0,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,9
1934,2,0,1,0,0,0,0,32,0,1,0,0,0,0,1,38,0,1,0,0,0,0,1,4,10,1,?,70,3,0,0,0,0,0,0,38,1,0,70,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,9
1288,10,0,1,1,0,0,1,29,0,1,1,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,6,2,0,0,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,2,99,7,1,2,9
3784,4,0,1,0,0,0,0,35,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,1,2,12,0,3,0,0,0,0,0,0,1,2,4,55,2,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,9
3738,10,0,1,1,0,0,0,34,0,0,1,0,0,0,4,29,?,?,0,?,?,?,4,3,0,2,1,0,1,0,0,0,0,0,0,2.823703,2,0,0,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,7,1,1,9
1689,6,1,0,0,0,0,0,38,1,0,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,4,2,?,8,0,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,8,1,2,9
3282,6,1,0,0,0,0,0,39,1,0,0,0,0,0,4,41,1,0,0,0,0,0,4,4,3,1,4,0,3,0,0,0,0,0,0,3,1,4,0,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,9
2846,10,0,0,1,0,0,0,42,0,0,1,0,0,0,4,33,0,0,1,0,0,?,4,3,1,2,0,0,1,0,0,0,0,0,0,1,2,1,0,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,9
2265,7,1,0,0,0,0,0,34,1,0,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,2,0,2,4,0,3,0,0,0,0,0,1,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,4,1,2,9
3482,6,0,0,0,0,1,0,31,0,0,0,0,1,0,2,29,0,1,0,0,0,0,1,2,0,2,11,40,3,0,0,0,0,0,0,1,2,1,50,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,9
37,6,0,1,1,0,0,0,36,0,1,0,0,0,0,4,33,0,0,1,0,0,0,1,2,6,2,0,3,1,0,0,0,0,0,0,4,2,1,40,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,9
1679,6,0,1,0,0,0,0,29,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,0,2,7,0,2,0,0,0,0,0,0,0,2,0,80,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,9
367,9,0,0,1,0,0,0,30,0,0,1,0,0,0,2,28,0,1,1,0,0,0,1,4,0,2,?,0,3,0,0,0,0,0,0,2,2,2,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,6,1,1,9
2605,8,0,1,0,0,0,0,25,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,4,0,1,3,0,3,0,0,0,0,0,0,0,1,8,55,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,9
765,4,1,0,0,0,0,0,25,1,0,0,0,0,0,2,25,1,0,0,0,0,0,1,6,1,1,11,8.619314,3,0,0,0,0,0,0,0,1,8,34.026761,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,9
1269,9,0,1,0,0,0,0,32,0,1,0,0,0,0,4,23,0,1,0,0,0,0,1,3,0,2,?,0,2,0,0,0,0,0,0,0,?,7,34.026761,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,9
2142,10,1,1,0,0,0,0,30,1,0,0,0,0,0,4,41,0,1,1,0,0,0,1,2,0,2,9,0,3,0,0,0,0,0,0,5,1,8,78,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,9
2568,8,0,1,0,0,0,0,18,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,0,2,1,0,1,0,0,1,0,0,1,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,2,99,4,1,2,9
559,9,0,0,1,0,0,0,36,0,0,1,0,0,0,4,27,0,0,1,0,0,0,4,3,2,2,5,0,1,0,0,0,0,0,0,0,2,0,0,?,0,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,9
2625,4,0,0,0,1,0,0,21,0,0,0,1,1,0,4,24,0,0,0,1,1,0,4,2,1,2,0,0,3,0,0,0,0,0,0,4,2,4,0,?,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,9
1288,10,0,1,1,0,0,1,29,0,1,1,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,6,2,0,0,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,2,99,7,1,2,9
1349,8,1,0,0,0,0,0,24,1,0,0,0,0,0,3,30,1,0,0,0,0,0,1,2,0,2,11,0,3,0,0,0,0,0,0,1,2,8,50,?,0,0,0,0,0,0,1,21,1,1,1,99,2,99,3,1,1,9
675,6,0,1,0,0,0,0,31,0,1,1,0,0,0,4,38,0,0,1,0,0,0,1,3,0,2,0,0,2,0,0,0,0,0,0,0,2,0,34.026761,1,0,0,0,0,0,0,2,21,1,1,1,1,99,99,4,1,1,9
2460,8,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,0,2,0,0,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,9
1238,10,0,1,1,0,0,0,26,0,1,1,0,0,0,4,42,0,0,1,?,0,?,1,3,0,?,8,20,1,0,0,0,0,0,0,2.823703,2,0,40,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,3,1,1,9
2121,6,0,1,0,0,0,0,32,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,7,1,2,0,3,0,0,0,0,0,0,8,1,1,44,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,9
1269,9,0,1,0,0,0,0,32,0,1,0,0,0,0,4,23,0,1,0,0,0,0,1,3,0,2,?,0,2,0,0,0,0,0,0,0,?,7,34.026761,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,9
1630,9,0,0,1,0,0,0,31,0,0,1,0,0,0,4,31,0,0,1,0,0,0,1,3,6,2,1,0,2,0,0,0,0,0,0,6,2,1,50,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,2,1,9
172,10,0,0,1,0,0,0,26,0,0,1,0,0,0,1,31,0,0,1,0,0,0,1,3,9,1,10,35,3,0,0,0,0,0,0,3,1,2,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,9
650,4,0,0,0,0,1,0,29,?,1,?,?,0,?,?,36,0,0,0,0,1,0,1,3,4,?,?,8.619314,?,0,0,0,0,0,0,4,1,11,60,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,9
269,10,0,0,0,0,0,0,26,1,0,0,0,0,0,4,35,1,0,0,0,0,0,4,3,1,2,0,0,3,1,0,0,0,1,0,18,1,0,25,1,1,0,0,0,1,0,2,21,1,1,1,99,2,4,5,1,1,9
860,3,0,0,0,0,1,0,28,0,0,0,0,1,0,4,28,0,1,0,0,0,0,1,3,4,2,7,0,2,0,0,0,0,0,0,0,2,2,45,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,9
559,9,0,0,1,0,0,0,36,0,0,1,0,0,0,4,27,0,0,1,0,0,0,4,3,2,2,5,0,1,0,0,0,0,0,0,0,2,0,0,?,0,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,9
1263,10,0,1,1,0,0,0,18,0,1,1,0,0,0,4,33.721865,?,?,?,?,?,?,?,2,0,2,1,0,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,5,1,2,9
1934,2,0,1,0,0,0,0,32,0,1,0,0,0,0,1,38,0,1,0,0,0,0,1,4,10,1,?,70,3,0,0,0,0,0,0,38,1,0,70,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,9
1229,7,0,1,0,0,0,0,35,0,0,?,0,1,0,4,33.721865,?,?,?,?,?,?,?,2,0,?,6,0,2,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,2,1,2,9
2339,2,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,2,0,2,11,0,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,4,1,2,9
269,10,0,0,0,0,0,0,26,1,0,0,0,0,0,4,35,1,0,0,0,0,0,4,3,1,2,0,0,3,1,0,0,0,1,0,18,1,0,25,1,1,0,0,0,1,0,2,21,1,1,1,99,2,4,5,1,1,9
295,7,0,1,0,0,0,0,24,0,1,0,0,0,0,4,26,0,1,0,0,0,0,1,3,3,2,1,0,2,0,0,0,0,0,0,3,2,0,40,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,9
1692,5,0,1,1,0,0,0,26,0,1,1,0,0,0,4,42,0,0,0,?,0,0,1,3,0,2,?,2,1,0,0,0,0,0,0,0,2,0,40,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,3,1,1,9
2792,4,0,1,0,0,0,0,31,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,2,3,1,9,0,2,0,0,0,0,0,0,2,1,4,34.026761,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,9
1575,3,0,1,0,0,0,0,30,0,1,0,0,0,0,2,33.721865,?,?,?,?,?,?,?,4,1,1,0,20,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,2,1,2,9
1697,10,0,1,0,0,0,0,36,?,?,1,0,0,?,4,34,?,1,0,0,0,?,4,2,2.788198,2,8,20,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,9
2646,6,0,1,0,0,1,0,32,0,1,0,0,1,0,1,33,0,1,0,0,0,0,1,4,2,2,11,30,3,0,0,0,0,0,0,2,2,11,50,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,9
76,10,0,0,0,0,0,1,40,0,0,0,0,0,1,4,36,0,0,1,0,0,0,4,3,0,2,11,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,6,1,1,9
172,10,0,0,1,0,0,0,26,0,0,1,0,0,0,1,31,0,0,1,0,0,0,1,3,9,1,10,35,3,0,0,0,0,0,0,3,1,2,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,9
2568,8,0,1,0,0,0,0,18,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,0,2,1,0,1,0,0,1,0,0,1,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,2,99,4,1,2,9
2933,7,1,0,0,0,0,0,26,1,0,0,0,0,0,4,34,1,0,0,0,0,0,1,2,2,1,11,0,?,0,0,0,0,0,0,3,1,4,44,2,0,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,9
2604,9,0,0,0,1,0,0,33,0,0,0,1,1,0,3,33,0,0,0,1,1,0,4,2,2,2,4,0,3,0,0,0,0,0,0,5,2,4,0,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,9
3784,4,0,1,0,0,0,0,35,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,1,2,12,0,3,0,0,0,0,0,0,1,2,4,55,2,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,9
266,1,0,1,0,0,0,0,40,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,9,1,1,0,2,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,2,4,2,1,2,9
3056,7,0,1,0,0,0,0,26,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,1,2,0,0,2,0,0,0,0,0,0,2,2,0,50,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,9
2339,2,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,2,0,2,11,0,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,4,1,2,9
810,10,0,0,0,0,0,1,28,0,0,0,0,0,1,2,26,0,0,0,0,0,1,1,3.247138,0,2,3,40,3,0,0,0,0,0,0,1,2,2,34.026761,?,0,0,0,0,0,0,1,21,1,?,1,99,99,99,3,1,1,9
2460,8,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,0,2,0,0,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,9
1035,5,0,0,1,0,0,1,23,0,0,1,0,0,0,1,33.721865,?,?,?,?,?,?,?,3,2,2,10,40,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,5,1,2,9
2792,4,0,1,0,0,0,0,31,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,2,3,1,9,0,2,0,0,0,0,0,0,2,1,4,34.026761,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,9
650,4,0,0,0,0,1,0,29,?,1,?,?,0,?,?,36,0,0,0,0,1,0,1,3,4,?,?,8.619314,?,0,0,0,0,0,0,4,1,11,60,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,9
2625,4,0,0,0,1,0,0,21,0,0,0,1,1,0,4,24,0,0,0,1,1,0,4,2,1,2,0,0,3,0,0,0,0,0,0,4,2,4,0,?,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,9
2277,5,0,1,1,0,0,0,24,0,1,1,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,18,2,1,0,2,0,1,1,1,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,5,1,2,9
1865,10,0,1,1,0,0,0,40,0,1,1,0,0,0,4,29,0,0,1,0,0,0,1,4,4,2,2,0,1,0,0,0,0,0,0,2,1,0,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,9
441,6,0,1,1,0,0,1,32,0,1,1,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,8,2,1,0,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,5,1,2,9
3344,4,0,0,0,1,0,0,23,0,0,0,1,1,0,4,24,0,0,0,1,1,0,4,2,1,2,?,0,3,0,0,0,0,0,0,4,2,4,16,?,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,9
206,9,0,1,1,0,0,0,29,0,0,1,0,0,0,4,31,0,1,0,0,0,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,2,0,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,9
778,5,0,1,0,0,0,0,23,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,2,2,0,0,1,0,0,0,0,0,0,2,2,1,50,1,0,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,9
1748,10,0,1,0,0,0,0,22,0,1,0,0,0,0,4,27,0,1,0,0,0,0,1,3,0,2,2,0,2,0,0,0,0,0,0,0,2,0,44,3,0,0,0,0,0,0,1,21,1,1,1,1,99,99,3,1,1,9
799,9,0,0,1,0,0,0,35,0,0,1,0,0,0,4,37,0,0,1,0,0,0,1,3,3,2,9,0,1,0,0,0,0,0,0,4,2,1,40,1,0,0,0,0,0,0,1,21,1,1,1,99,2,4,5,1,1,9
3482,6,0,0,0,0,1,0,31,0,0,0,0,1,0,2,29,0,1,0,0,0,0,1,2,0,2,11,40,3,0,0,0,0,0,0,1,2,1,50,1,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,9
3282,6,1,0,0,0,0,0,39,1,0,0,0,0,0,4,41,1,0,0,0,0,0,4,4,3,1,4,0,3,0,0,0,0,0,0,3,1,4,0,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,9
206,9,0,1,1,0,0,0,29,0,0,1,0,0,0,4,31,0,1,0,0,0,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,2,0,40,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,9
1370,7,1,0,0,0,0,0,30,1,0,0,0,0,0,4,37,1,0,0,0,0,0,1,3,0,2,7,0,3,0,0,0,0,0,0,0,2,4,38,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,9
1273,8,0,1,0,0,0,0,24,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,0,?,6,0,1,0,0,0,0,0,0,2,?,3,34.026761,1,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,9
76,10,0,0,0,0,0,1,40,0,0,0,0,0,1,4,36,0,0,1,0,0,0,4,3,0,2,11,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,6,1,1,9
1054,7,0,1,0,0,0,0,26,0,1,0,0,0,0,4,32,0,1,0,0,0,0,4,3,3,2,0,0,2,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,9
2460,8,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,0,2,0,0,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,9
2646,6,0,1,0,0,1,0,32,0,1,0,0,1,0,1,33,0,1,0,0,0,0,1,4,2,2,11,30,3,0,0,0,0,0,0,2,2,11,50,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,9
1689,6,1,0,0,0,0,0,38,1,0,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,4,2,?,8,0,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,8,1,2,9
1865,10,0,1,1,0,0,0,40,0,1,1,0,0,0,4,29,0,0,1,0,0,0,1,4,4,2,2,0,1,0,0,0,0,0,0,2,1,0,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,9
236,10,0,0,1,0,0,0,22,0,0,1,0,0,0,4,24,0,0,1,0,0,0,1,3,0,2,1,0,3,0,0,0,0,0,0,0,2,3,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,9
1263,10,0,1,1,0,0,0,18,0,1,1,0,0,0,4,33.721865,?,?,?,?,?,?,?,2,0,2,1,0,1,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,5,1,2,9
172,10,0,0,1,0,0,0,26,0,0,1,0,0,0,1,31,0,0,1,0,0,0,1,3,9,1,10,35,3,0,0,0,0,0,0,3,1,2,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,9
172,10,0,0,1,0,0,0,26,0,0,1,0,0,0,1,31,0,0,1,0,0,0,1,3,9,1,10,35,3,0,0,0,0,0,0,3,1,2,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,9
269,10,0,0,0,0,0,0,26,1,0,0,0,0,0,4,35,1,0,0,0,0,0,4,3,1,2,0,0,3,1,0,0,0,1,0,18,1,0,25,1,1,0,0,0,1,0,2,21,1,1,1,99,2,4,5,1,1,9
76,10,0,0,0,0,0,1,40,0,0,0,0,0,1,4,36,0,0,1,0,0,0,4,3,0,2,11,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,6,1,1,9
3709,5,1,1,0,0,0,0,35,1,0,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,2,2,4,0,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,4,1,2,9
3709,5,1,1,0,0,0,0,35,1,0,0,0,0,0,4,33.721865,?,?,?,?,?,?,?,3,2,2,4,0,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,4,1,2,9
765,4,1,0,0,0,0,0,25,1,0,0,0,0,0,2,25,1,0,0,0,0,0,1,6,1,1,11,8.619314,3,0,0,0,0,0,0,0,1,8,34.026761,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,9
3282,6,1,0,0,0,0,0,39,1,0,0,0,0,0,4,41,1,0,0,0,0,0,4,4,3,1,4,0,3,0,0,0,0,0,0,3,1,4,0,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,9
860,3,0,0,0,0,1,0,28,0,0,0,0,1,0,4,28,0,1,0,0,0,0,1,3,4,2,7,0,2,0,0,0,0,0,0,0,2,2,45,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,9
1575,3,0,1,0,0,0,0,30,0,1,0,0,0,0,2,33.721865,?,?,?,?,?,?,?,4,1,1,0,20,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,2,1,2,9
3282,6,1,0,0,0,0,0,39,1,0,0,0,0,0,4,41,1,0,0,0,0,0,4,4,3,1,4,0,3,0,0,0,0,0,0,3,1,4,0,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,9
2646,6,0,1,0,0,1,0,32,0,1,0,0,1,0,1,33,0,1,0,0,0,0,1,4,2,2,11,30,3,0,0,0,0,0,0,2,2,11,50,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,9
1903,8,0,1,1,0,0,0,32,0,1,0,0,0,0,1,33.721865,?,?,?,?,?,?,?,3,3,2,?,40,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,3,1,2,9
3194,7,1,1,1,0,0,0,37,1,0,1,0,0,0,2,33,0,1,0,0,0,0,1,4,8,1,3,15,2,0,0,0,0,0,0,8,1,9,45,2,0,0,0,0,0,0,1,23,1,1,1,1,2,4,5,1,1,10
302,5,0,1,0,0,1,0,32,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,3,0,2,8,40,3,0,0,0,0,0,0,0,2,2,58,?,0,0,0,0,0,0,2,21,1,1,1,1,99,99,4,1,1,10
2901,4,0,1,0,0,0,0,24,0,1,0,0,0,0,2,33.721865,?,?,?,?,?,?,?,3,0,2,0,10,1,0,0,1,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,5,1,2,10
2778,7,0,1,0,0,0,0,24,0,1,0,0,0,0,1,33.721865,?,?,?,?,?,?,?,3,0,2,2,55,3,0,0,0,0,0,0,2.823703,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,4,5,1,2,10
3013,7,0,1,1,0,0,0,32,0,0,1,0,0,0,4,59,?,0,0,0,?,0,1,3,5,1,0,0,1,0,0,0,0,0,0,2.823703,1,0,36,?,0,0,0,0,0,0,1,21,1,1,1,99,99,99,3,1,1,10
3625,10,0,0,0,0,0,1,32,0,0,0,0,0,1,4,29,0,0,0,0,0,1,1,3,0,2,0,0,3,0,0,0,0,0,0,0,2,0,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,6,1,1,10
2215,9,0,1,0,0,0,0,22,0,1,0,0,0,0,4,20,0,1,0,0,0,0,1,2,0,2,9,0,1,0,0,0,0,0,0,1,2,0,45,3,0,0,0,0,0,0,1,21,1,1,1,1,99,99,3,1,1,10
2129,8,1,0,0,0,0,0,35,1,0,0,0,0,0,4,37,1,0,0,0,0,0,1,2,2,2,13,0,3,0,0,0,0,0,0,2,2,11,40,3,0,0,0,0,0,0,2,21,1,1,1,99,2,99,3,1,1,10
