@relation census-comp309-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Remove-R45_predicted

@attribute random_ID numeric
@attribute NZDep2006 numeric
@attribute ch_asian numeric
@attribute ch_euro numeric
@attribute ch_maori numeric
@attribute ch_melaa numeric
@attribute ch_other numeric
@attribute ch_pacific numeric
@attribute m_age numeric
@attribute m_asian numeric
@attribute m_euro numeric
@attribute m_maori numeric
@attribute m_melaa numeric
@attribute m_other numeric
@attribute m_pacific numeric
@attribute m_wklfs_code numeric
@attribute d_age numeric
@attribute d_asian numeric
@attribute d_euro numeric
@attribute d_maori numeric
@attribute d_melaa numeric
@attribute d_other numeric
@attribute d_pacific numeric
@attribute d_wklfs_code numeric
@attribute bedroom_count_code numeric
@attribute m_years_at_addr_code numeric
@attribute m_tenure_holder_code numeric
@attribute m_education numeric
@attribute m_work_hours numeric
@attribute m_smoke numeric
@attribute m_income_srce7 numeric
@attribute m_income_srce8 numeric
@attribute m_income_srce9 numeric
@attribute m_income_srce10 numeric
@attribute m_income_srce11 numeric
@attribute m_income_srce12 numeric
@attribute d_years_at_addr_code numeric
@attribute d_tenure_holder_code numeric
@attribute d_education numeric
@attribute d_work_hours numeric
@attribute d_smoke numeric
@attribute d_income_srce7 numeric
@attribute d_income_srce8 numeric
@attribute d_income_srce9 numeric
@attribute d_income_srce11 numeric
@attribute d_income_srce12 numeric
@attribute ch_sex numeric
@attribute child_depend_family_type_code numeric
@attribute d_family_role_code numeric
@attribute heat_fuel numeric
@attribute m_family_role_code numeric
@attribute telecomm1_code numeric
@attribute telecomm2_code numeric
@attribute telecomm4_code numeric
@attribute usual_resdnt_count_code numeric
@attribute twin numeric
@attribute singparstat numeric
@attribute 'prediction margin' numeric
@attribute 'predicted total_income_hhld_code' {1,2,3,4,5,6,7,8,9,10,11,12,13,14}
@attribute total_income_hhld_code {1,2,3,4,5,6,7,8,9,10,11,12,13,14}

@data
3620,8,0,0,1,0,0,0,30,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,27,2,3,0,2,1,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,99,4,1,2,-0.107109,14,12
19,6,0,1,0,0,0,0,28,0,1,0,0,0,0,2,29,0,1,0,0,0,0,1,4,1,1,3,16,3,0,0,0,0,0,0,1,1,13,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,0.047598,12,12
550,3,0,1,0,0,0,0,36,0,1,0,0,0,0,4,41,0,1,0,0,0,0,1,5,7,1,2,0,2,0,0,0,0,0,0,9,1,9,48,2,0,0,0,0,0,1,21,1,1,1,1,2,4,7,1,1,-0.313971,14,12
560,1,0,1,0,0,0,0,35,0,1,0,0,0,0,1,40,0,1,0,0,0,0,1,4,3,1,12,40,3,0,0,0,0,0,0,0,1,13,40,3,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,-0.361971,14,12
3557,8,0,0,1,0,0,0,27,0,0,1,0,0,0,4,25,0,?,?,0,0,0,4,2,?,1,2,0,3,0,0,0,0,0,0,0,2,?,8,?,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.064211,11,12
3259,7,0,0,1,0,1,0,29,0,0,?,0,?,?,4,38,0,1,1,0,0,0,2,3,2,2,4,0,3,0,0,0,0,0,0,3,2,3,24,1,0,0,0,0,0,2,21,1,1,1,1,99,99,6,1,1,0.079891,12,12
1918,1,0,1,0,0,0,0,29,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,5,0,2,2,0,?,0,0,0,0,0,0,2,2,?,45,1,0,0,0,0,0,1,21,1,1,1,1,2,4,8,1,1,-0.006711,12,14
1413,1,0,1,0,0,0,0,31,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,4,4,1,11,15,3,0,0,0,0,0,0,3,1,11,?,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,0.113666,14,14
2013,9,0,1,1,0,0,0,26,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,0,0,?,0,0,1,1,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,99,2,99,4,1,2,-0.223388,11,14
2171,1,0,1,0,0,0,0,32,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,5,2,1,2,0,3,0,0,0,0,0,0,1,1,11,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.007139,13,14
781,2,0,1,1,0,0,0,32,0,1,0,1,1,0,2,33,0,1,0,0,0,0,1,4,3,1,14,40,3,0,0,0,0,0,0,3,1,8,60,3,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,0.020178,14,14
1570,3,0,1,0,0,0,0,34,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,4,0,1,13,24,3,0,0,0,0,0,0,0,1,11,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,0.293545,14,14
1724,10,0,0,0,0,0,1,26,0,0,0,0,0,1,1,24,0,0,0,0,0,1,3,3,5,2,1,0,3,0,0,0,1,1,0,3,2,1,40,3,0,1,0,1,0,2,21,1,1,1,99,2,99,13,1,1,0.03146,14,14
1208,7,1,0,0,0,0,0,30,1,0,0,0,0,0,4,21,1,0,0,0,0,0,1,4,2,2,7,0,3,0,0,0,0,0,1,2,2,1,?,3,0,0,0,0,1,2,21,1,1,1,1,2,4,5,1,1,0.145198,14,14
3724,1,0,1,1,0,0,0,35,0,1,1,0,0,0,2,38,0,1,0,0,0,0,1,4,4,1,11,8,3,0,0,0,0,0,0,2,1,11,50,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,0.065136,14,14
2975,10,0,0,1,0,0,0,31,?,?,?,0,?,?,2,42,0,0,1,0,0,0,1,3,?,2,0,0,2,0,0,0,0,0,0,9,1,0,?,3,0,0,0,0,0,2,21,1,1,1,99,2,4,9,1,1,-0.065772,13,14
2019,1,0,1,0,0,0,0,31,0,1,0,0,0,0,2,43,0,1,0,0,0,0,1,6,0,1,2,30,2,0,0,0,0,0,0,0,1,11,48,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,0.298935,14,14
3687,5,0,0,0,0,1,0,34,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,1,2,4,0,3,0,0,0,0,0,0,1,1,3,?,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.039409,13,14
1661,7,0,1,0,0,0,0,37,0,?,0,?,0,0,4,37,0,1,0,0,0,0,1,3,5,1,?,0,3,0,0,0,0,0,0,5,1,11,?,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,0.138494,14,14
225,1,0,1,0,0,0,0,31,0,1,0,0,0,0,4,30,0,1,0,0,0,0,1,3,4,1,11,0,3,0,0,0,0,0,0,2,1,12,45,3,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,0.140835,14,14
196,2,0,1,0,0,0,0,26,0,1,0,0,0,0,2,30,0,1,0,0,0,0,1,5,0,2,11,40,3,0,0,0,0,0,1,0,2,1,35,2,0,0,0,0,1,1,21,1,1,1,1,2,4,5,1,1,0.076276,14,14
3395,3,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,0,2,11,0,3,0,0,0,0,0,0,0,2,11,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.026688,13,14
1151,8,0,1,0,0,0,0,34,?,1,0,?,0,0,2,37,0,1,0,0,0,0,1,3,?,?,11,0,2,0,0,0,0,0,0,1,1,12,?,2,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,0.034851,14,14
2902,2,0,1,0,0,0,0,41,0,1,0,0,0,0,4,51,0,1,0,0,0,0,1,4,7,1,10,0,2,0,0,0,0,0,0,7,1,11,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,0.52838,14,14
3491,6,0,1,0,0,0,0,34,0,1,0,0,0,0,1,35,0,1,0,0,0,0,1,3,3,1,3,40,3,0,0,0,0,0,0,3,1,8,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.071569,13,14
1113,10,0,0,1,0,0,0,24,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,5,3,2,0,0,1,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,99,2,4,8,1,2,-0.057693,11,14
2463,6,0,0,1,0,0,0,18,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,4,3,2,?,0,1,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,4,7,1,2,-0.060834,13,14
486,3,0,1,0,0,0,0,36,0,1,0,0,0,0,4,40,0,1,0,0,0,0,1,3,6,1,11,0,3,0,0,0,0,0,0,5,1,12,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,0.545173,14,14
493,6,0,1,0,0,0,1,25,0,1,0,0,0,0,4,32,0,0,0,0,0,1,1,4,0,2,9,0,2,0,0,0,0,0,0,1,2,6,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.240476,12,14
2898,3,0,1,0,0,0,0,30,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,4,2,2,3,0,3,0,0,0,0,0,0,1,1,?,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,2,1,-0.186357,12,14
561,4,0,0,0,0,1,0,36,0,1,0,0,0,0,4,32,0,0,0,0,1,0,1,3,3,1,12,0,3,0,0,0,0,0,0,3,1,11,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.179589,13,14
1861,8,0,0,1,0,0,0,47,0,0,1,0,0,?,?,42,0,0,1,0,0,0,1,3,?,?,1,0,1,0,0,0,0,0,0,21,1,0,8,3,0,0,0,0,0,2,21,1,?,1,1,2,4,9,1,1,0.076184,14,14
215,7,0,1,0,0,0,0,37,0,1,0,0,0,0,4,44,0,1,0,0,0,0,1,3,7,1,10,0,2,0,0,0,0,0,0,7,2,1,40,1,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.085575,13,14
2455,5,0,1,0,0,0,0,34,0,1,0,0,0,0,1,32,0,1,0,0,0,0,1,4,4,1,10,60,3,0,0,0,0,0,0,6,1,9,60,3,0,0,0,0,0,2,21,1,1,1,99,2,99,3,1,1,0.150947,14,14
1120,7,0,1,1,0,0,0,31,0,1,1,0,0,0,1,27,0,1,0,0,0,0,1,3,0,2,8,30,1,0,0,0,0,0,0,7,2,8,41,1,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,-0.238434,12,14
2562,6,0,1,0,0,0,0,34,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,6,0,?,10,6,3,0,0,0,0,0,0,2,2,13,60,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,0.001845,14,14
558,2,0,1,0,0,0,0,38,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,3,8,1,11,10,3,0,0,0,0,0,0,5,1,9,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,0.049408,14,14
62,8,0,1,1,0,0,0,31,0,1,0,0,0,0,1,29,?,?,1,0,0,?,1,3,2,2,10,0,3,0,0,0,0,0,0,0,?,1,45,?,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.103959,12,14
152,3,0,1,0,0,0,0,36,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,4,4,1,11,0,3,0,0,0,0,0,0,6,1,11,44,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,0.365745,14,14
948,5,0,1,0,0,0,0,31,0,1,0,0,0,0,4,42,0,1,0,0,0,0,1,4,6,2,11,0,3,0,0,0,0,0,0,6,1,11,68,3,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.002024,13,14
2281,8,0,0,0,0,1,0,35,0,0,0,0,1,0,4,45,0,0,0,0,1,0,1,4,2,1,0,0,2,0,0,0,0,0,0,2,1,0,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,7,1,1,-0.004722,12,14
1383,9,0,1,1,0,0,0,17,0,1,0,0,0,0,4,19,0,1,1,0,0,0,1,4,7,2,0,0,2,1,1,0,0,0,0,0,2,0,40,3,1,1,0,0,0,1,21,1,1,1,1,2,4,7,1,1,-0.069525,12,14
1165,7,0,1,1,0,0,0,28,0,1,1,0,0,0,1,19,0,1,0,0,0,0,1,3,0,2,8,40,3,0,0,0,0,0,0,0,2,3,40,2,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,-0.190516,13,14
3612,9,0,0,0,0,0,1,28,0,0,0,0,0,1,3,18,0,0,0,0,0,1,1,3,5,2,2,0,3,0,1,0,0,0,1,2,2,2,59,1,0,1,0,0,1,2,21,1,1,1,1,2,99,7,1,1,0.225429,14,14
3339,8,0,1,1,0,0,0,29,0,1,0,0,0,0,4,25,0,1,1,0,0,0,1,4,0,1,3,0,2,0,0,0,0,0,0,0,1,8,44,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.130642,12,14
1660,5,0,1,0,0,0,0,31,0,1,0,0,0,0,1,44,0,1,0,0,0,0,1,3,0,1,12,40,3,0,0,0,0,0,1,5,2,8,45,3,0,0,0,0,1,2,21,1,1,1,1,2,4,4,1,1,0.223505,14,14
3882,5,0,0,0,0,1,0,34,0,0,0,0,1,0,2,39,0,0,?,0,1,0,?,3,3,1,10,8,3,0,0,0,0,0,0,1,1,?,?,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,0.027663,14,14
242,3,0,0,0,0,1,0,37,0,?,0,0,?,0,?,32,0,0,0,0,1,0,1,3,0,?,?,0,3,0,0,0,0,0,0,0,1,11,45,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,0.068431,14,14
2201,2,0,0,0,0,1,0,30,0,0,0,0,1,0,1,30,0,0,?,?,1,0,1,3,6,2,3,30,3,0,0,0,0,0,0,?,2,0,40,?,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.17148,12,14
3654,5,0,1,0,0,0,0,39,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,4,2,1,11,0,3,0,0,0,0,0,0,1,1,12,60,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,0.588487,14,14
2509,2,0,1,0,0,0,0,37,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,4,2,1,10,0,2,0,0,0,0,0,0,1,1,2,40,?,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,0.262417,14,14
454,5,0,0,1,0,0,0,22,0,0,1,0,0,0,4,21,0,1,0,0,0,0,1,3,0,2,2,0,1,0,1,0,0,0,0,19,2,0,90,3,0,1,0,0,0,1,21,1,1,1,1,99,99,6,1,1,-0.215005,12,14
2678,5,0,1,0,0,0,0,17,0,1,0,0,0,0,2,?,?,?,?,?,?,?,?,3,0,2,8,8,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,4,4,1,2,-0.00402,7,14
2104,9,0,0,1,0,0,1,21,0,0,1,0,0,0,4,28,0,0,1,0,0,0,1,4,12,2,7,0,1,0,0,1,0,1,0,4,2,0,40,1,0,0,1,1,0,2,21,1,1,1,1,2,99,5,1,1,-0.093131,10,14
3441,1,0,1,0,0,0,0,35,0,1,0,0,0,0,2,38,0,1,0,0,0,0,1,3,5,1,11,25,3,0,0,0,0,0,0,5,1,10,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,0.614506,14,14
780,8,0,0,0,0,0,0,37,?,?,0,?,?,1,2,43,0,?,0,0,?,0,1,3,?,?,4,20,?,0,0,0,0,0,0,3,1,8,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.089095,12,14
354,1,0,1,0,0,0,0,30,0,1,0,0,0,0,1,34,0,1,0,0,0,0,1,3,2,1,2,40,2,0,0,0,0,0,0,0,1,2,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,0.099951,14,14
1366,10,0,1,1,0,0,0,35,0,1,0,0,0,0,4,33,0,1,1,0,0,0,1,3,0,1,11,28,3,0,0,0,0,0,0,1,1,12,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,2,1,0.127786,14,14
2841,2,0,1,0,0,0,0,36,0,1,0,0,0,0,4,43,0,1,0,0,0,0,1,3,3,1,11,0,3,0,0,0,0,0,0,4,1,11,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,0.693115,14,14
2858,4,0,0,0,0,0,0,40,?,?,0,0,0,0,?,45,?,?,0,0,?,0,1,3,3,1,14,50,3,0,0,0,0,0,0,10,2,?,53,?,0,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,0.041366,14,14
1739,7,0,1,0,0,0,0,37,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,2,?,1,0,?,0,0,0,0,0,0,2,1,11,?,?,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,0.106271,14,14
1251,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,0,2,7,5,3,0,0,0,0,0,0,0,2,9,40,?,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.135417,13,14
2706,8,1,0,0,0,0,0,31,1,0,0,0,0,0,2,34,1,0,0,0,0,0,1,4,8,2,?,40,3,0,0,0,0,0,0,6,2,11,90,1,0,0,0,0,0,1,21,1,1,1,99,2,99,4,1,1,-0.171402,12,14
1435,7,0,1,0,0,0,0,28,0,1,0,0,0,0,1,38,0,1,0,0,0,0,1,4,5,1,11,?,3,0,0,0,0,0,0,5,?,0,120,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.079681,12,14
1206,5,1,0,0,0,0,0,26,1,0,0,0,0,0,1,29,1,0,0,0,0,0,1,4,4,1,11,40,3,0,0,0,0,0,0,3,1,8,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,0.303065,14,14
240,5,0,0,0,0,0,1,29,0,1,0,0,1,1,4,44,0,0,0,0,0,1,1,5,21,1,5,0,1,1,1,0,0,0,0,5,1,0,40,3,1,1,0,0,0,2,21,1,1,1,1,2,4,12,1,1,0.161824,14,14
2293,9,0,1,0,0,0,0,25,0,1,0,0,0,0,4,30,0,1,0,0,0,0,1,4,0,2,1,0,2,0,0,0,0,0,1,0,2,2,35,2,0,0,0,0,1,2,21,1,1,1,1,2,4,5,1,1,0.188873,14,14
3212,10,0,1,0,0,0,0,25,0,1,0,0,0,0,1,39,0,1,0,0,0,0,1,4,1,1,8,50,2,0,0,0,0,0,0,1,1,11,55,2,0,0,0,0,0,1,21,1,1,1,99,2,4,3,1,1,0.127496,14,14
4,1,0,0,0,0,0,1,28,0,0,0,0,0,1,4,24,0,1,0,0,0,1,1,4,2,2,0,0,1,0,0,0,0,0,1,0,2,3,60,3,0,0,0,0,1,2,21,1,1,1,99,2,99,5,1,1,0.105216,14,14
3651,7,0,1,0,0,0,0,33,0,1,0,0,0,0,2,39,0,1,0,0,0,0,1,3,0,2,11,15,3,0,0,0,0,0,0,1,2,3,45,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.112776,12,14
2336,7,0,0,0,0,0,1,20,0,0,0,0,0,1,4,19,?,0,0,?,0,1,4,5,0,2,0,40,2,1,0,1,0,0,0,2,2,?,0,3,1,0,1,0,0,2,21,1,1,1,1,99,99,8,1,1,0.020835,14,14
2904,7,0,1,0,0,0,0,34,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,16,1,1,0,3,0,0,0,0,0,0,16,1,6,44,2,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.290769,13,14
1883,3,1,1,0,0,0,0,34,1,0,0,0,0,0,1,39,0,1,0,0,0,0,1,3,0,1,11,?,3,0,0,0,0,0,0,0,1,9,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,0.324106,14,14
356,8,1,0,0,0,0,0,35,1,0,0,0,0,0,1,36,1,0,0,0,0,0,1,2,1,2,8,?,3,0,0,0,0,0,0,0,2,4,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,0.154331,14,14
3368,2,1,1,0,0,0,0,32,0,1,0,0,0,0,2,32,1,0,0,0,0,0,1,3,1,1,8,10,3,0,0,0,0,0,0,1,1,11,36,3,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,0.051302,14,14
802,3,0,1,0,0,0,0,35,0,1,0,0,0,0,2,29,0,1,0,0,0,0,1,4,0,1,1,15,2,0,0,0,0,0,0,0,1,11,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,0.190056,14,14
3281,6,0,1,0,0,0,0,37,0,?,1,0,0,0,?,?,?,?,?,?,?,?,?,2,?,?,?,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,99,99,3,1,2,-0.089867,6,7
1806,3,0,1,0,0,0,0,31,0,1,0,0,0,0,2,32,0,1,0,0,0,0,1,5,7,2,11,6,3,0,0,0,0,0,0,7,2,11,?,1,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,-0.254865,12,7
52,4,0,1,0,0,0,0,22,0,1,0,0,0,0,2,28,0,1,0,0,0,0,4,?,0,?,2,?,3,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,21,1,1,1,99,99,99,3,1,1,-0.003887,13,7
740,10,0,0,1,0,0,0,37,0,0,1,0,0,0,4,36,0,?,?,0,0,0,?,2,8,2,1,0,2,0,0,0,0,0,0,?,2,?,0,1,0,0,0,0,0,1,21,1,0,1,99,99,99,7,1,1,0.041265,7,7
2001,9,0,1,1,0,0,0,37,0,1,1,0,0,0,1,?,?,?,?,?,?,?,?,2,1,2,1,?,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,-0.076542,5,7
3478,9,0,1,0,0,0,0,23,0,1,0,0,0,0,4,27,0,1,0,0,0,0,1,2,0,2,4,0,1,0,0,0,0,0,0,?,2,2,50,1,0,0,0,0,0,1,21,1,1,1,1,99,99,4,1,1,-0.242121,12,7
2641,10,0,1,1,0,0,0,34,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,0,1,1,2,99,4,1,2,-0.086047,5,7
1756,9,0,1,0,0,0,0,25,0,1,0,0,0,0,2,?,?,?,?,?,?,?,?,3,1,2,1,6,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,0.031647,7,7
1758,10,0,0,0,0,1,0,36,?,0,0,0,1,0,2,?,?,?,?,?,?,?,?,3,0,?,1,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,0.033053,7,7
2062,10,0,1,0,0,0,0,41,0,1,0,0,0,0,4,32,0,1,0,0,0,0,2,2,1,2,1,0,1,0,0,0,0,0,0,1,2,1,20,1,0,0,0,0,0,1,21,1,1,1,1,99,99,6,1,1,-0.072283,12,7
2496,4,0,1,1,0,0,0,22,0,1,1,0,0,0,4,23,0,1,1,0,0,0,3,2,1,2,1,0,?,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,21,1,?,1,99,99,99,3,1,1,0.222454,7,7
1266,2,0,0,0,0,1,0,43,0,0,0,0,1,0,4,?,?,?,?,?,?,?,?,3,2,2,2,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,4,5,1,2,-0.043839,12,7
890,9,0,1,0,0,0,0,25,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,2,1,2,7,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,0.134498,7,7
2687,7,0,1,0,0,0,0,19,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,2,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,?,1,1,99,99,2,1,2,0.17572,7,7
1884,7,0,0,0,0,1,0,27,0,0,0,0,1,0,1,25,0,0,0,0,1,0,1,3,3,1,10,13,3,0,0,0,0,0,0,1,1,3,45,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.26495,13,11
190,7,0,1,0,0,0,0,26,0,1,0,0,0,0,2,21,0,1,0,0,0,0,1,4,1,1,1,5,3,0,0,0,0,0,0,1,1,7,50,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.189869,12,11
714,7,0,0,1,0,0,0,21,0,0,1,0,0,0,1,25,1,0,0,0,0,0,1,4,0,2,2,30,1,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,1,21,1,1,1,1,99,99,4,1,1,-0.032201,12,11
3786,5,0,0,0,0,1,0,26,0,0,0,0,1,0,1,39,0,1,0,0,0,0,1,3,0,2,2,40,3,0,0,0,0,0,0,0,2,1,60,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.199519,12,11
691,4,0,0,0,0,1,0,28,0,0,0,0,1,0,4,33,0,0,0,0,1,0,1,3,0,2,2,0,2,0,0,0,0,0,0,2,2,8,60,2,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,0.075239,11,11
131,10,0,0,0,0,0,1,21,0,0,0,0,0,1,4,?,?,?,?,?,?,?,?,3,4,2,1,0,2,0,1,1,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,99,2,99,6,1,2,-0.236244,14,11
3080,2,0,1,0,0,0,0,41,0,1,0,0,0,0,4,42,0,1,0,0,0,0,1,5,7,1,11,0,3,0,0,0,0,0,0,4,1,8,?,3,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,-0.494176,14,11
3264,6,0,0,0,0,0,0,31,?,?,?,?,?,?,4,?,?,?,?,?,?,?,?,3,?,?,1,0,?,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,99,2,99,3,1,2,-0.047693,5,11
1617,5,0,1,1,0,0,1,19,0,1,1,0,0,0,1,29,0,1,0,0,0,1,1,2,0,2,1,40,1,0,0,0,0,0,0,0,2,7,40,1,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,-0.109475,12,11
368,8,0,1,0,0,0,0,33,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,2,1,1,0,3,0,0,0,0,0,0,6,1,2,46,?,0,0,0,0,0,2,21,1,1,1,99,2,99,4,1,1,-0.060345,12,11
2801,8,0,1,0,0,0,0,38,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,3,5,1,10,0,2,0,0,0,0,0,0,12,1,0,45,1,0,0,0,0,0,2,21,1,?,1,99,2,4,6,1,1,-0.169093,12,11
881,9,0,1,1,0,0,0,21,0,1,1,0,0,0,4,27,0,1,1,0,0,0,1,3,2,2,1,0,3,0,0,0,0,0,0,0,2,?,40,1,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,-0.210383,12,11
3275,3,0,1,1,0,0,0,33,0,1,0,0,0,0,4,35,0,0,0,0,1,0,1,3,12,1,9,4,3,0,0,0,0,0,0,10,1,8,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.215502,13,11
355,10,0,0,1,0,0,0,24,0,0,1,0,0,0,3,?,?,?,?,?,?,?,?,2,0,2,1,0,1,1,1,1,1,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,99,99,6,1,2,-0.087895,7,11
