5113,6,1,1,0,0,0,1,37,0,1,0,0,0,0,4,37,0,0,0,0,0,1,1,4,11,2,0,0,3,0,0,0,0,0,0,1,2,3,45,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.995025,14,?
5114,2,0,1,0,0,0,0,32,0,1,0,0,0,0,2,30,0,1,0,0,0,0,1,4,4,1,11,24,3,0,0,0,0,0,0,6,1,9,?,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.995025,14,?
5115,1,0,1,0,1,0,0,31,0,0,0,0,1,0,2,33,0,1,0,0,0,0,1,4,3,1,12,35,3,0,0,0,0,0,0,3,1,14,55,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.995025,14,?
5118,7,0,0,1,0,0,0,32,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,2,1,2,1,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,99,99,4,1,2,-0.995025,8,?
5119,2,0,1,0,0,0,0,36,0,1,0,0,0,0,2,39,0,1,0,0,0,0,1,4,2,1,11,24,2,0,0,0,0,0,0,6,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.995025,13,?
5122,2,0,0,0,0,1,0,33,0,0,0,0,1,0,2,37,0,1,0,0,0,0,1,3,9,1,7,15,2,0,0,0,0,0,0,3,1,2,55,2,0,0,0,0,0,0,1,21,1,1,1,99,2,4,5,1,1,-0.995025,11,?
5123,4,0,1,0,0,0,0,20,0,1,0,0,0,0,4,27,0,1,0,0,0,0,3,2,0,1,1,0,1,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,4,1,1,-0.995025,12,?
5125,9,0,1,0,0,0,0,31,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,4,3,2,9,0,1,0,0,0,0,0,0,0,2,0,45,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,7,1,1,-0.995025,11,?
5126,3,1,1,0,0,0,0,31,1,0,0,0,0,0,2,46,0,1,0,0,0,0,1,4,2,1,13,20,3,0,0,0,0,0,0,0,1,11,36,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.995025,14,?
5128,9,0,0,0,0,0,1,21,0,0,0,0,0,1,4,?,?,?,?,?,?,?,?,3,0,2,?,0,1,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,6,1,2,-0.995025,4,?
5129,1,0,1,0,0,0,0,36,0,1,0,0,0,0,2,45,0,1,0,0,0,0,1,4,2,1,11,2,2,0,0,0,0,0,0,3,1,8,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.995025,13,?
5130,2,0,1,0,0,0,0,33,0,1,0,0,0,0,4,38,?,1,?,0,0,0,1,3,3,1,10,0,3,0,0,0,0,0,0,3,1,?,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.995025,14,?
5131,8,0,1,0,0,0,0,24,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,0,2,2,0,1,0,0,0,0,0,0,0,2,8,45,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.995025,10,?
5132,5,0,1,1,0,0,0,32,0,0,1,0,0,0,4,38,0,1,0,0,0,0,1,3,4,1,3,12,2,0,0,0,0,0,0,4,1,11,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.995025,13,?
5133,8,0,1,1,0,0,0,32,0,1,1,0,0,0,4,30,0,1,0,0,0,0,1,4,1,2,0,0,2,0,0,0,0,0,0,0,2,1,48,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.995025,10,?
5134,7,0,1,0,0,0,0,36,?,1,1,?,?,0,4,34,0,1,0,0,0,0,1,3,1,1,11,0,3,0,0,0,0,0,0,1,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,-0.995025,14,?
5135,4,0,1,0,0,1,0,36,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,2,1,11,0,3,0,0,0,0,0,0,4,1,2,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.995025,13,?
5136,7,0,1,0,0,0,1,31,0,1,0,0,0,0,2,?,?,?,?,?,?,?,?,3,0,2,2,40,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,4,1,2,-0.995025,7,?
5138,10,0,1,1,0,0,0,24,0,1,0,0,0,0,4,27,0,1,1,0,0,0,1,3,2,1,8,0,3,0,0,0,0,0,0,2,1,1,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.995025,12,?
5139,3,0,0,0,0,1,0,39,0,0,0,0,1,0,4,34,0,1,0,0,0,0,1,3,4,2,11,0,3,0,0,0,0,0,0,4,2,13,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.995025,14,?
5140,1,0,1,0,0,0,0,32,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,4,1,11,0,3,0,0,0,0,0,0,3,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.995025,14,?
5141,5,0,1,1,0,0,0,30,0,1,1,0,0,0,4,29,0,1,0,0,0,0,1,2,1,2,0,0,2,0,0,0,0,0,0,0,2,4,?,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,-0.995025,10,?
5142,3,0,1,0,0,0,0,27,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,4,7,2,11,0,3,0,0,0,0,0,1,1,2,2,50,2,0,0,0,0,0,1,2,21,1,1,1,1,2,4,7,1,1,-0.995025,14,?
5143,10,0,0,1,0,0,0,32,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,2,2,2,?,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,0,1,99,99,99,7,1,2,-0.995025,4,?
5145,5,0,1,0,0,0,0,31,0,1,0,0,0,0,4,36,?,?,0,0,0,0,1,4,2,1,11,0,3,0,0,0,0,0,0,0,1,8,42,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.995025,14,?
5147,6,0,0,0,0,1,0,31,0,0,0,0,1,0,1,33,0,0,0,0,1,0,1,3,2,1,11,8,3,0,0,0,0,0,0,1,1,9,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.995025,13,?
5148,3,1,1,0,0,0,0,35,1,0,0,0,0,0,2,38,0,1,0,0,0,0,1,4,0,1,13,?,3,0,0,0,0,0,0,2,1,11,51,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.995025,14,?
5149,10,0,0,1,0,0,0,25,0,0,1,0,0,0,4,40,0,0,?,0,0,0,?,3,0,2,6,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,21,1,1,1,1,99,99,4,1,1,-0.995025,12,?
5150,9,0,1,0,0,0,0,25,0,1,0,0,0,0,2,?,?,?,?,?,?,?,?,2,0,2,0,20,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,3,1,2,-0.995025,8,?
5151,4,0,1,0,0,0,0,34,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,2,0,2,3,0,3,0,0,0,0,0,0,1,2,8,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.995025,11,?
5153,1,0,0,0,0,1,0,33,0,1,0,0,0,0,1,47,?,1,?,?,?,0,1,2,3,1,10,30,3,0,0,0,0,0,0,?,1,2,45,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.995025,14,?
5154,2,0,0,0,0,1,0,36,0,0,0,0,1,0,4,38,0,0,0,0,1,0,1,3,6,1,3,0,3,0,0,0,0,0,0,8,1,9,48,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.995025,12,?
5156,4,0,1,0,0,0,0,33,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,3,1,2,0,3,0,0,0,0,0,0,3,1,4,54,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.995025,12,?
5157,5,0,0,1,0,1,0,19,0,0,0,0,1,0,4,?,?,?,?,?,?,?,?,3,0,2,1,0,2,0,0,1,0,0,1,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,3,1,2,-0.995025,13,?
5158,10,0,0,1,0,0,0,32,?,0,1,?,0,?,4,?,?,?,?,?,?,?,?,3,0,2,0,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,99,99,3,1,2,-0.995025,6,?
5159,1,0,1,0,0,0,0,31,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,4,5,1,2,15,3,0,0,0,0,0,0,5,1,10,45,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.995025,14,?
5160,10,0,0,1,0,0,0,30,0,0,1,0,0,0,4,36,0,0,1,0,0,0,3,4,3,2,6,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,23,1,1,1,99,99,99,10,1,1,-0.995025,7,?
5162,9,0,1,0,0,0,1,33,0,1,1,0,0,0,4,34,0,1,0,0,0,1,1,3,2,2,2,0,3,0,0,0,0,0,0,2,2,8,45,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,5,1,1,-0.995025,13,?
5163,5,0,1,0,0,0,0,34,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,2,1,13,0,2,0,0,0,0,0,0,2,1,13,?,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.995025,13,?
5164,4,0,1,0,0,0,0,33,0,1,0,0,0,0,2,39,0,1,0,0,0,0,1,3,0,2,11,?,3,0,0,0,0,0,0,1,2,11,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.995025,13,?
5168,9,0,1,1,0,0,0,35,0,1,1,0,0,0,2,34,0,1,0,0,0,0,1,2,0,1,11,0,2,0,0,0,0,0,0,2,1,8,38,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.995025,12,?
5169,7,0,1,0,0,0,0,25,0,1,0,0,0,0,4,23,0,1,0,0,0,0,1,2,2,2,9,0,2,0,0,0,0,0,0,2,2,1,52,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,-0.995025,10,?
5170,10,0,1,0,0,0,0,?,?,?,?,?,?,?,?,25,0,1,0,0,0,0,1,4,?,?,?,0,?,0,0,0,0,0,0,6,2,0,40,1,0,0,0,0,0,0,1,31,1,1,?,1,2,99,4,1,3,-0.995025,10,?
5171,5,0,1,0,0,0,0,38,0,1,0,0,0,0,4,43,0,0,0,0,1,0,1,4,1,2,11,0,3,0,0,0,0,0,0,1,2,10,40,2,0,0,0,0,0,0,1,21,1,1,1,99,2,4,3,1,1,-0.995025,12,?
5174,7,0,0,1,0,0,0,27,0,0,1,0,0,1,4,36,0,0,1,0,0,0,1,3,0,2,10,0,3,0,0,0,0,0,0,0,2,0,45,1,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,-0.995025,11,?
5175,5,0,1,0,0,0,0,38,0,1,0,0,0,0,1,40,0,1,0,0,0,0,1,4,7,1,11,22,2,0,0,0,0,0,0,3,1,11,?,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.995025,14,?
5176,4,0,1,0,0,0,1,41,0,1,0,0,0,0,2,42,0,1,0,0,0,1,1,3,10,1,3,10,1,0,0,0,0,0,0,10,1,3,?,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.995025,12,?
5177,3,0,0,0,0,1,0,32,0,1,0,0,0,0,1,31,0,0,0,0,1,0,1,3,4,2,9,30,1,0,0,0,0,0,0,2,2,3,60,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.995025,13,?
5178,6,0,1,1,0,0,1,28,0,1,0,0,0,1,4,29,0,1,1,0,0,0,1,4,1,2,1,0,3,0,0,0,0,0,0,0,2,11,45,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.995025,8,?
5180,3,0,0,0,0,1,0,33,0,1,0,0,0,0,1,39,0,0,0,0,1,0,1,4,4,1,7,40,3,0,0,0,0,0,0,4,1,11,60,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.995025,13,?
5181,3,0,1,0,0,0,0,32,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,4,2,1,11,?,3,0,0,0,0,0,0,1,1,11,65,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.995025,12,?
5182,2,0,1,0,0,0,0,32,0,1,0,0,0,0,1,36,0,1,0,0,0,0,1,3,3,1,11,40,3,0,0,0,0,0,0,3,1,8,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.995025,11,?
5183,2,0,1,0,0,0,0,40,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,4,0,2,10,0,2,0,0,0,0,0,0,0,2,7,30,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.995025,11,?
5184,5,1,0,0,0,0,0,32,1,0,0,0,0,0,2,32,1,0,0,0,0,0,1,3,0,1,11,40,3,0,0,0,0,0,1,0,1,4,40,3,0,0,0,0,0,1,1,21,1,1,1,1,2,4,6,1,1,-0.995025,13,?
5185,4,0,1,1,0,0,0,32,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,2,0,2,9,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,2,1,2,-0.995025,8,?
5186,5,0,1,0,0,0,0,39,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,4,0,1,8,0,3,0,0,0,0,0,0,0,1,8,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.995025,13,?
5187,8,0,1,0,0,0,0,28,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,4,0,2,8,0,2,0,0,0,0,0,0,0,2,8,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.995025,14,?
5189,2,0,1,0,0,0,0,34,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,4,3,1,11,0,?,0,0,0,0,0,0,3,1,11,50,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.995025,14,?
5190,9,1,0,0,0,0,0,37,1,0,0,0,0,0,1,42,1,0,0,0,0,0,1,3,14,1,?,10,3,0,0,0,0,0,0,9,1,?,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,7,1,1,-0.995025,12,?
5191,10,0,0,1,0,0,0,33,0,?,1,?,0,?,3,?,?,?,?,?,?,?,?,3,?,?,?,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,3,1,2,-0.995025,7,?
5192,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,3,1,6,0,?,0,0,0,0,0,0,4,1,3,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,-0.995025,14,?
5193,8,0,1,1,0,0,1,45,0,0,0,0,0,1,2,?,?,?,?,?,?,?,?,3,2,2,?,8,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,-0.995025,11,?
5194,2,0,1,0,0,0,0,29,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,5,1,9,0,?,0,0,0,0,0,0,5,1,11,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,-0.995025,13,?
5195,10,0,1,1,0,0,1,25,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,4,1,2,1,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,2,1,2,-0.995025,13,?
5196,5,0,1,0,0,0,0,27,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,5,0,1,4,0,1,0,0,0,0,0,0,2,1,9,60,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.995025,9,?
5199,9,0,1,0,0,0,0,26,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,1,?,?,0,3,0,0,0,0,0,0,1,1,6,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.995025,13,?
5200,9,0,1,1,0,0,0,19,0,1,0,0,0,0,4,22,0,1,1,0,0,0,1,3,0,2,2,0,3,0,0,0,0,0,0,0,2,1,40,3,0,0,0,0,0,0,1,21,1,1,1,1,99,99,4,1,1,-0.995025,11,?
5202,8,1,0,0,0,0,1,29,0,0,0,0,0,1,4,23,0,0,0,0,0,1,1,3,0,2,0,0,3,0,0,0,0,0,0,0,2,10,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,99,9,1,1,-0.995025,10,?
5203,3,0,1,1,0,0,0,36,0,1,1,0,0,0,2,35,0,1,0,0,0,0,1,3,1,1,13,30,2,0,0,0,0,0,0,5,1,8,60,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.995025,13,?
5204,6,0,0,0,0,1,0,29,0,1,0,0,0,0,1,31,0,1,?,?,0,?,1,3,3,1,10,30,2,0,0,0,0,0,0,?,1,10,0,?,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.995025,13,?
5205,1,0,1,0,0,0,0,36,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,3,4,1,4,0,2,0,0,0,0,0,0,4,?,9,42,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.995025,12,?
5207,3,0,1,0,0,1,0,26,0,0,0,0,0,0,4,23,0,1,0,0,0,0,1,4,7,2,10,0,3,0,0,0,0,0,1,0,2,4,40,2,0,0,0,0,0,1,2,21,1,1,1,1,2,4,5,1,1,-0.995025,14,?
5208,5,0,1,1,0,0,0,36,0,1,1,0,0,0,4,35,?,1,0,0,0,0,1,3,6,1,1,0,2,0,0,0,0,0,0,14,?,?,?,?,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,-0.995025,12,?
5209,5,0,1,0,0,0,0,22,0,1,0,0,0,0,4,25,0,1,0,0,0,0,1,4,3,1,4,0,3,0,0,0,0,0,0,0,1,11,42,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.995025,12,?
5210,9,0,1,1,0,0,1,19,0,1,1,0,0,0,1,24,0,0,0,0,0,1,1,2,0,2,1,30,2,0,0,0,0,0,0,0,2,1,60,1,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,-0.995025,11,?
5211,?,0,1,0,0,0,0,28,0,1,0,0,0,0,4,25,0,1,0,0,0,0,1,3,3,2,11,0,3,0,0,0,0,0,0,3,2,12,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.995025,14,?
5212,7,0,0,0,0,1,0,36,0,0,0,0,1,0,2,31,0,0,0,0,1,0,1,3,9,1,1,10,2,0,0,0,0,0,0,15,1,11,48,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.995025,13,?
5213,8,0,1,0,0,0,0,37,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,2,1,11,0,3,0,0,0,0,0,0,2,1,11,?,1,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.995025,14,?
5215,2,0,1,0,0,0,1,30,0,1,0,0,0,1,3,39,0,1,?,0,0,0,?,4,1,1,1,0,2,0,0,0,0,0,0,1,1,?,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.995025,14,?
5217,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,4,4,2,2,0,2,0,0,0,0,0,0,4,1,12,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.995025,13,?
5219,4,1,0,0,0,0,0,26,1,0,0,0,0,0,4,33,1,0,0,0,0,0,1,5,0,2,10,0,3,0,0,0,0,0,0,2,2,11,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,10,1,1,-0.995025,13,?
5220,2,0,1,0,0,0,0,36,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,4,1,1,1,40,3,0,0,0,0,0,0,1,1,8,80,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.995025,11,?
5221,6,1,0,0,0,0,0,27,1,0,0,0,0,0,4,34,1,0,0,0,0,0,2,3,1,2,11,0,3,0,0,0,0,0,0,1,2,4,0,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.995025,9,?
5224,1,0,1,0,0,0,0,29,0,1,1,?,?,0,?,27,0,1,0,0,0,0,1,4,3,1,1,0,3,0,0,0,0,0,0,3,1,1,50,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.995025,12,?
5225,3,0,1,0,0,0,0,28,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,0,1,11,0,3,0,0,0,0,0,0,0,1,12,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.995025,14,?
5226,4,0,1,0,0,0,0,32,0,1,0,0,0,0,2,38,0,1,0,0,0,0,1,3,5,1,7,5,?,0,0,0,0,0,0,7,1,3,48,2,0,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,-0.995025,13,?
5227,2,0,1,0,0,0,0,30,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,4,2,1,8,10,2,0,0,0,0,0,0,2,1,3,40,?,0,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.995025,13,?
5230,10,0,1,1,1,0,0,29,0,0,1,0,0,0,2,31,0,0,0,0,1,0,1,?,2,2,0,25,2,0,0,0,0,0,0,1,2,8,40,3,0,0,0,0,0,0,2,21,1,1,1,1,2,4,8,1,1,-0.995025,14,?
5231,8,0,0,1,0,0,0,18,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,4,1,2,0,0,1,0,1,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,1,2,99,8,1,2,-0.995025,13,?
5232,4,0,0,0,0,0,1,26,0,0,0,0,0,1,4,33,0,0,0,1,0,0,1,3,1,1,7,0,1,0,0,0,0,0,0,1,2,4,80,?,0,0,0,0,0,0,2,21,1,1,1,1,2,99,7,1,1,-0.995025,13,?
5234,7,0,1,1,0,0,0,26,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,4,0,2,6,0,2,1,0,1,0,0,1,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,99,5,1,2,-0.995025,14,?
5235,8,0,1,0,0,0,0,31,0,1,0,0,0,0,2,30,0,1,0,0,0,0,1,4,1,1,11,38,2,0,0,0,0,0,0,3,1,11,45,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.995025,14,?
5236,10,0,1,0,0,0,0,23,0,1,0,0,0,0,1,31,0,1,0,0,0,0,1,3,0,2,3,?,1,0,0,1,0,0,0,0,2,1,60,3,0,0,1,0,0,0,1,21,1,1,1,99,2,4,5,1,1,-0.995025,12,?
5237,1,0,0,1,0,0,0,37,0,0,1,0,0,0,4,35,0,1,0,0,0,0,1,3,3,1,11,0,2,0,0,0,0,0,0,4,1,2,40,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,-0.995025,12,?
5238,6,0,1,1,0,0,0,24,0,0,1,0,0,0,4,29,0,1,0,0,0,0,1,3,3,2,3,0,2,0,0,0,0,0,0,2,2,7,48,3,0,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,-0.995025,10,?
5239,1,0,1,0,0,0,0,35,0,1,0,0,0,0,1,41,0,1,0,0,0,0,1,2,2,2,4,45,3,0,0,0,0,0,0,3,2,4,60,3,0,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,-0.995025,14,?
5240,9,0,1,1,0,0,0,23,0,1,1,0,0,0,3,?,?,?,?,?,?,?,?,2,2,2,1,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,3,1,2,-0.995025,10,?
5241,6,0,1,0,0,0,0,35,0,1,0,0,0,0,2,41,0,1,0,0,0,0,1,3,6,1,1,21,2,0,0,0,0,0,0,5,1,0,60,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.995025,10,?
5242,4,0,0,0,0,1,0,35,0,0,0,0,1,0,4,39,0,1,0,0,0,0,1,3,12,1,7,10,3,0,0,0,0,0,0,7,1,4,55,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.995025,12,?
5244,8,0,1,1,0,0,0,28,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,4,6,2,7,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,2,4,3,1,2,-0.995025,5,?
5245,7,0,0,0,1,0,0,42,0,0,0,1,1,0,4,40,0,0,0,1,1,0,3,4,1,2,11,0,3,0,0,0,0,0,0,0,2,11,0,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,8,1,1,-0.995025,12,?
5246,10,0,0,0,0,0,1,41,0,0,0,0,0,1,3,39,0,0,0,0,0,1,1,2,0,2,4,0,?,0,0,0,0,0,0,6,2,4,40,1,0,0,0,0,0,0,1,21,1,1,1,1,99,99,4,1,1,-0.995025,6,?
5247,5,0,1,0,0,0,0,30,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,2,1,9,0,2,0,0,0,0,0,0,2,1,6,?,2,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.995025,12,?
5248,6,0,1,0,0,0,0,28,0,1,0,0,0,0,4,26,0,1,0,0,0,0,1,3,3,1,2,5,3,0,0,0,0,0,0,4,1,2,45,3,0,0,0,0,0,0,2,21,1,1,1,99,2,99,3,1,1,-0.995025,12,?
5249,7,0,0,1,0,0,0,29,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,3,2,0,0,?,0,1,1,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,99,2,99,5,1,2,-0.995025,14,?
5250,4,0,1,0,0,0,0,35,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,2,1,13,0,3,0,0,0,0,0,0,1,1,13,40,2,0,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.995025,12,?
5251,2,0,1,0,0,0,0,39,0,1,0,0,0,0,2,30,0,1,0,0,0,0,1,4,0,2,10,3,3,0,0,0,0,0,0,0,2,11,50,3,0,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.995025,14,?
5252,10,0,0,0,0,0,0,27,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,2,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,1,31,?,1,1,1,99,99,5,2,2,-0.995025,8,?
5253,2,0,1,0,0,0,0,35,0,1,0,0,0,0,2,35,0,1,0,0,0,0,1,3,2,1,?,14,2,0,0,0,0,0,0,2,1,8,40,?,0,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.995025,12,?
5255,6,0,0,1,0,0,0,37,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,?,?,?,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,0,2,31,?,1,1,99,2,99,2,1,2,-0.995025,11,?
